Property Address,Roll Number,Building Type,Sale Year,Sale Month,Sale Price,Time Adjust Sale Price
556 BOWMAN AVE,2040237000,OS-One Storey,2019,12,"$215,000","$239,500"
566 BOWMAN AVE,2040234000,TS-Two Storey,2019,5,"$306,000","$341,800"
140 BRAZIER ST,14090160100,OS-One Storey,2020,1,"$220,000","$244,900"
165 CHALMERS AVE,14081946000,OS-One Storey,2020,9,"$122,000","$128,700"
174 CHALMERS AVE,14081954000,OH-One & 1/2 Storey,2019,4,"$170,000","$189,900"
180 CHALMERS AVE,14081956000,OS-One Storey,2020,4,"$169,500","$186,800"
193 CHALMERS AVE,14081935000,OH-One & 1/2 Storey,2019,5,"$203,000","$226,800"
213 CHALMERS AVE,14081928000,OH-One & 1/2 Storey,2019,7,"$221,000","$246,600"
258 CHALMERS AVE,14081977000,OS-One Storey,2020,12,"$212,500","$218,200"
259 CHALMERS AVE,14082056000,O3-One & 3/4 Storey,2020,12,"$192,900","$198,100"
294 CHALMERS AVE,14082000000,OS-One Storey,2020,6,"$180,000","$194,900"
304 CHALMERS AVE,14082002000,O3-One & 3/4 Storey,2019,7,"$229,500","$256,100"
319 CHALMERS AVE,14082036100,TS-Two Storey,2020,6,"$405,000","$438,600"
365 CHALMERS AVE,14082135000,O3-One & 3/4 Storey,2019,4,"$187,500","$209,400"
379 CHALMERS AVE,14082131000,TH-Two & 1/2 Storey,2020,12,"$179,000","$183,800"
180 DEARBORN AVE,14090206000,OS-One Storey,2019,9,"$106,000","$118,200"
196 DEARBORN AVE,14090200000,OS-One Storey,2021,3,"$135,000","$135,000"
234 DEARBORN AVE,14090186000,OH-One & 1/2 Storey,2020,12,"$195,000","$200,300"
415 DESALABERRY AVE,14093033000,TS-Two Storey,2019,10,"$287,000","$320,000"
427 DESALABERRY AVE,14093028000,OH-One & 1/2 Storey,2019,7,"$230,000","$256,700"
157 GORDON AVE,14083570100,BL-Bi-Level,2019,9,"$247,093","$275,500"
169 GORDON AVE,14083574000,BL-Bi-Level,2019,7,"$264,500","$295,200"
173 GORDON AVE,14083575000,TS-Two Storey,2019,6,"$258,800","$288,800"
185 GORDON AVE,14083581000,OS-One Storey,2020,9,"$179,900","$189,800"
189 GORDON AVE,14083583000,OS-One Storey,2020,8,"$165,000","$175,600"
199 GORDON AVE,14083589000,OS-One Storey,2020,5,"$100,000","$109,300"
233 GORDON AVE,14083601200,OS-One Storey,2019,10,"$189,900","$211,700"
245 GORDON AVE,14083605000,OS-One Storey,2020,8,"$200,000","$212,800"
251 GORDON AVE,14083608000,OS-One Storey,2019,9,"$137,000","$152,800"
254 GORDON AVE,14090216000,OH-One & 1/2 Storey,2019,7,"$105,000","$117,200"
174 HARBISON AVE W,14080290000,OS-One Storey,2020,9,"$190,000","$200,500"
185 HARBISON AVE W,14080252000,OS-One Storey,2019,12,"$197,000","$219,500"
189 HARBISON AVE W,14080253000,OS-One Storey,2021,3,"$231,000","$231,000"
199 HARBISON AVE W,14080257000,BL-Bi-Level,2020,7,"$250,000","$268,500"
212 HARBISON AVE W,14080277000,OS-One Storey,2020,3,"$140,000","$155,700"
220 HARBISON AVE W,14080273000,OS-One Storey,2020,5,"$150,000","$164,000"
222 HARBISON AVE W,14080272000,OS-One Storey,2020,3,"$151,000","$167,900"
275 HARBISON AVE W,14080420000,OS-One Storey,2020,8,"$183,650","$195,400"
277 HARBISON AVE W,14080421000,OH-One & 1/2 Storey,2020,8,"$190,900","$203,100"
279 HARBISON AVE W,14080422000,TS-Two Storey,2021,3,"$185,000","$185,000"
282 HARBISON AVE W,14080463100,O3-One & 3/4 Storey,2020,12,"$215,000","$220,800"
286 HARBISON AVE W,14080464100,O3-One & 3/4 Storey,2020,9,"$190,000","$200,500"
315 HARBISON AVE W,14080435000,OS-One Storey,2020,3,"$175,000","$194,600"
317 HARBISON AVE W,14080436000,OS-One Storey,2019,5,"$157,000","$175,400"
319 HARBISON AVE W,14080437000,OH-One & 1/2 Storey,2020,2,"$155,000","$172,500"
354 HARBISON AVE W,14080625000,OS-One Storey,2020,3,"$117,000","$130,100"
363 HARBISON AVE W,14080591000,OS-One Storey,2019,6,"$175,000","$195,300"
365 HARBISON AVE W,14080592000,OS-One Storey,2020,7,"$120,000","$128,900"
368 HARBISON AVE W,14080632000,OS-One Storey,2021,2,"$142,500","$143,800"
370 HARBISON AVE W,14080633000,OH-One & 1/2 Storey,2019,5,"$143,900","$160,700"
376 HARBISON AVE W,14080636000,OH-One & 1/2 Storey,2020,12,"$182,000","$186,900"
389 HARBISON AVE W,14080603000,OS-One Storey,2020,10,"$125,000","$130,600"
456 HARBISON AVE W,14100129330,BL-Bi-Level,2019,7,"$249,900","$278,900"
458 HARBISON AVE W,14100129335,BL-Bi-Level,2019,7,"$249,900","$278,900"
461 HARBISON AVE W,14080779000,OH-One & 1/2 Storey,2019,4,"$119,000","$132,900"
482 HARBISON AVE W,14080839000,OS-One Storey,2020,11,"$120,000","$124,300"
507 HARBISON AVE W,14080800000,TS-Two Storey,2020,11,"$182,000","$188,600"
517 HARBISON AVE W,14080803100,OS-One Storey,2019,2,"$197,500","$220,800"
539 HARBISON AVE W,14080813200,OS-One Storey,2019,12,"$205,000","$228,400"
115 HENDERSON HWY,14090101000,OS-One Storey,2019,5,"$179,900","$200,900"
244 JAMISON AVE,2000332000,O3-One & 3/4 Storey,2020,10,"$125,000","$130,600"
258 JAMISON AVE,2000336000,OS-One Storey,2019,3,"$180,000","$201,200"
274 JAMISON AVE,2000340000,OH-One & 1/2 Storey,2019,11,"$192,000","$213,900"
289 JAMISON AVE,2000314000,OH-One & 1/2 Storey,2019,2,"$190,000","$212,400"
291 JAMISON AVE,2000315000,OS-One Storey,2020,8,"$197,000","$209,600"
297 JAMISON AVE,2000318000,BL-Bi-Level,2021,3,"$371,429","$371,400"
307 JAMISON AVE,2000322000,O3-One & 3/4 Storey,2019,6,"$206,000","$229,900"
307 JAMISON AVE,2000322000,O3-One & 3/4 Storey,2020,10,"$217,000","$226,800"
333 JAMISON AVE,2000328000,OH-One & 1/2 Storey,2019,9,"$220,000","$245,300"
366 JAMISON AVE,2000390000,OS-One Storey,2020,7,"$162,500","$174,500"
386 JAMISON AVE,2000398000,OS-One Storey,2019,5,"$152,000","$169,800"
387 JAMISON AVE,2000378000,OS-One Storey,2020,11,"$130,000","$134,700"
429 JAMISON AVE,2040318000,OH-One & 1/2 Storey,2020,3,"$366,891","$408,000"
433 JAMISON AVE,2062807450,OS-One Storey,2019,2,"$159,000","$177,800"
445 JAMISON AVE,2062807375,OH-One & 1/2 Storey,2020,2,"$155,000","$172,500"
484 JAMISON AVE,2040398000,OS-One Storey,2019,7,"$128,000","$142,800"
503 JAMISON AVE,2040351000,OS-One Storey,2020,9,"$110,000","$116,100"
543 JAMISON AVE,2040367000,OS-One Storey,2020,4,"$112,500","$124,000"
544 JAMISON AVE,2040418000,OS-One Storey,2021,3,"$220,000","$220,000"
556 JAMISON AVE,2062807715,BL-Bi-Level,2019,3,"$244,762","$273,600"
578 JAMISON AVE,2062807795,BL-Bi-Level,2019,11,"$299,900","$334,100"
580 JAMISON AVE,2062807800,TS-Two Storey,2019,8,"$324,180","$361,500"
581 JAMISON AVE,2040380000,OS-One Storey,2019,4,"$151,500","$169,200"
173 JOHNSON AVE W,14082824000,OH-One & 1/2 Storey,2021,2,"$147,500","$148,800"
177 JOHNSON AVE W,14082826000,OH-One & 1/2 Storey,2020,10,"$164,900","$172,300"
180 JOHNSON AVE W,14082979000,OS-One Storey,2019,5,"$140,000","$156,400"
182 JOHNSON AVE W,14082978000,OS-One Storey,2019,11,"$125,000","$139,300"
186 JOHNSON AVE W,14082976000,OS-One Storey,2020,10,"$163,000","$170,300"
197 JOHNSON AVE W,14082834000,O3-One & 3/4 Storey,2019,1,"$185,000","$207,000"
201 JOHNSON AVE W,14082836000,OH-One & 1/2 Storey,2020,3,"$195,000","$216,800"
206 JOHNSON AVE W,14100117300,TS-Two Storey,2019,12,"$268,000","$298,600"
210 JOHNSON AVE W,14082963100,OH-One & 1/2 Storey,2019,6,"$215,000","$239,900"
220 JOHNSON AVE W,14082960000,TS-Two Storey,2020,12,"$115,000","$118,100"
222 JOHNSON AVE W,14100043900,TH-Two & 1/2 Storey,2020,3,"$175,000","$194,600"
226 JOHNSON AVE W,14082956000,TS-Two Storey,2019,2,"$300,000","$335,400"
266 JOHNSON AVE W,14082949000,OH-One & 1/2 Storey,2019,8,"$164,900","$183,900"
285 JOHNSON AVE W,14082863100,OH-One & 1/2 Storey,2020,11,"$154,500","$160,100"
302 JOHNSON AVE W,14100130140,BL-Bi-Level,2019,11,"$250,000","$278,500"
302A JOHNSON AVE W,14100130145,BL-Bi-Level,2020,2,"$247,000","$274,900"
316 JOHNSON AVE W,14082924000,OH-One & 1/2 Storey,2020,8,"$140,000","$149,000"
217 LARSEN AVE,2000008000,OH-One & 1/2 Storey,2019,6,"$217,500","$242,700"
223 LARSEN AVE,2000009000,OH-One & 1/2 Storey,2019,6,"$177,000","$197,500"
227 LARSEN AVE,2000010000,OH-One & 1/2 Storey,2020,7,"$135,000","$145,000"
268 LARSEN AVE,2000103000,OH-One & 1/2 Storey,2021,1,"$158,500","$161,400"
272 LARSEN AVE,2000102000,OS-One Storey,2020,5,"$171,000","$186,900"
284 LARSEN AVE,2000098000,OS-One Storey,2019,5,"$165,000","$184,300"
289 LARSEN AVE,2000029000,OS-One Storey,2020,12,"$157,500","$161,800"
307 LARSEN AVE,2062784000,TS-Two Storey,2020,12,"$280,000","$287,600"
325 LARSEN AVE,2000041000,OH-One & 1/2 Storey,2019,11,"$132,000","$147,000"
338 LARSEN AVE,2000081000,OH-One & 1/2 Storey,2020,6,"$169,000","$183,000"
345 LARSEN AVE,2000047000,OH-One & 1/2 Storey,2019,1,"$230,000","$257,400"
355 LARSEN AVE,2000049000,OH-One & 1/2 Storey,2020,9,"$218,000","$230,000"
358 LARSEN AVE,2000075000,OH-One & 1/2 Storey,2021,2,"$160,000","$161,400"
374 LARSEN AVE,2000070000,OH-One & 1/2 Storey,2019,7,"$182,000","$203,100"
386 LARSEN AVE,2000067000,O3-One & 3/4 Storey,2019,12,"$238,000","$265,100"
389 LARSEN AVE,2000059000,OH-One & 1/2 Storey,2019,7,"$239,500","$267,300"
390 LARSEN AVE,2000065000,OH-One & 1/2 Storey,2019,4,"$206,000","$230,100"
409 LARSEN AVE,2040003000,OH-One & 1/2 Storey,2020,11,"$200,069","$207,300"
411 LARSEN AVE,2040004000,OH-One & 1/2 Storey,2019,3,"$168,000","$187,800"
433 LARSEN AVE,2040007000,OH-One & 1/2 Storey,2019,1,"$182,500","$204,200"
484 LARSEN AVE,2040039000,OH-One & 1/2 Storey,2020,8,"$224,000","$238,300"
491 LARSEN AVE,2040025000,OS-One Storey,2020,8,"$170,000","$180,900"
501 LARSEN AVE,2040028000,OS-One Storey,2020,10,"$245,000","$256,000"
514 LARSEN AVE,2040099000,BL-Bi-Level,2020,4,"$251,938","$277,600"
521 LARSEN AVE,2040067000,OH-One & 1/2 Storey,2021,2,"$194,000","$195,700"
533 LARSEN AVE,2040071000,OS-One Storey,2020,2,"$137,000","$152,500"
203 MARTIN AVE W,14080314000,OS-One Storey,2021,1,"$186,000","$189,300"
227 MARTIN AVE W,14080325000,O3-One & 3/4 Storey,2020,10,"$210,000","$219,500"
235 MARTIN AVE W,14080511000,OH-One & 1/2 Storey,2019,4,"$155,000","$173,100"
238 MARTIN AVE W,14080516000,O3-One & 3/4 Storey,2020,2,"$207,500","$230,900"
255 MARTIN AVE W,14080503000,O3-One & 3/4 Storey,2019,2,"$182,000","$203,500"
256 MARTIN AVE W,14080524000,BL-Bi-Level,2020,8,"$266,376","$283,400"
265 MARTIN AVE W,14080499100,OS-One Storey,2019,5,"$196,000","$218,900"
266 MARTIN AVE W,14080529000,OS-One Storey,2019,3,"$175,000","$195,700"
268 MARTIN AVE W,14080530000,OS-One Storey,2019,1,"$158,500","$177,400"
303 MARTIN AVE W,14080490000,OS-One Storey,2020,9,"$123,900","$130,700"
330 MARTIN AVE W,14080547100,OS-One Storey,2020,11,"$162,000","$167,800"
349 MARTIN AVE W,14080688000,BL-Bi-Level,2019,6,"$177,000","$197,500"
351 MARTIN AVE W,14080687000,OS-One Storey,2020,3,"$185,000","$205,700"
354 MARTIN AVE W,14080703000,OH-One & 1/2 Storey,2021,2,"$190,000","$191,700"
359 MARTIN AVE W,14080684000,O3-One & 3/4 Storey,2020,11,"$199,900","$207,100"
371 MARTIN AVE W,14080679000,O3-One & 3/4 Storey,2019,11,"$188,000","$209,400"
376 MARTIN AVE W,14080712000,OH-One & 1/2 Storey,2020,3,"$136,900","$152,200"
382 MARTIN AVE W,14080715000,OS-One Storey,2019,5,"$118,500","$132,400"
405 MARTIN AVE W,14080666000,OS-One Storey,2019,4,"$140,000","$156,400"
410 MARTIN AVE W,14080725000,OH-One & 1/2 Storey,2020,1,"$141,500","$157,500"
412 MARTIN AVE W,14080726000,OH-One & 1/2 Storey,2019,8,"$125,000","$139,400"
416 MARTIN AVE W,14080728000,BL-Bi-Level,2021,2,"$366,891","$370,200"
421 MARTIN AVE W,14080659000,O3-One & 3/4 Storey,2020,8,"$175,000","$186,200"
422 MARTIN AVE W,14080730000,OH-One & 1/2 Storey,2019,10,"$136,000","$151,600"
426 MARTIN AVE W,14080732000,TS-Two Storey,2019,5,"$179,400","$200,400"
4381/2 MARTIN AVE W,14080909000,O3-One & 3/4 Storey,2020,7,"$189,900","$204,000"
448 MARTIN AVE W,14080913000,OH-One & 1/2 Storey,2020,4,"$93,500","$103,000"
450 MARTIN AVE W,14080914000,OS-One Storey,2020,1,"$195,000","$217,000"
455 MARTIN AVE W,14080886000,OS-One Storey,2020,6,"$101,000","$109,400"
458 MARTIN AVE W,14100128125,OH-One & 1/2 Storey,2020,12,"$203,000","$208,500"
471 MARTIN AVE W,14080878000,BL-Bi-Level,2020,3,"$251,000","$279,100"
485 MARTIN AVE W,14080871000,O3-One & 3/4 Storey,2020,2,"$128,750","$143,300"
190 MCINTOSH AVE,14083631000,OS-One Storey,2019,11,"$139,900","$155,800"
194 MCINTOSH AVE,14083627000,TS-Two Storey,2019,10,"$218,332","$243,400"
200 MCINTOSH AVE,14083625100,TS-Two Storey,2020,9,"$210,000","$221,600"
210 MCINTOSH AVE,14083624000,TS-Two Storey,2019,8,"$190,000","$211,900"
248 MCINTOSH AVE,14083611000,OS-One Storey,2020,10,"$105,000","$109,700"
126 MCPHAIL ST,14090126000,OH-One & 1/2 Storey,2020,5,"$205,000","$224,100"
130 MCPHAIL ST,14090125000,TS-Two Storey,2020,4,"$135,000","$148,800"
133 MCPHAIL ST,14090129100,O3-One & 3/4 Storey,2019,12,"$170,000","$189,400"
136 MCPHAIL ST,14090122000,TS-Two Storey,2020,5,"$216,500","$236,600"
142 MCPHAIL ST,14090120000,OS-One Storey,2019,1,"$167,500","$187,400"
223 MIDWINTER AVE,14091568000,OH-One & 1/2 Storey,2019,8,"$200,000","$223,000"
235 MIDWINTER AVE,14091574000,OS-One Storey,2021,1,"$135,250","$137,700"
261 MIDWINTER AVE,14100027900,TS-Two Storey,2020,1,"$250,000","$278,300"
161 MIGHTON AVE,14091127000,OH-One & 1/2 Storey,2019,10,"$128,500","$143,300"
182 MIGHTON AVE,14091152000,O3-One & 3/4 Storey,2019,12,"$187,000","$208,300"
185 MIGHTON AVE,14091134000,OH-One & 1/2 Storey,2019,8,"$110,000","$122,700"
191 MIGHTON AVE,14091136000,OS-One Storey,2020,9,"$110,000","$116,100"
205 MIGHTON AVE,14091140000,OH-One & 1/2 Storey,2020,6,"$207,000","$224,200"
246 MUNROE AVE,2000605500,OS-One Storey,2019,4,"$177,500","$198,300"
310 MUNROE AVE,2000704000,OH-One & 1/2 Storey,2019,2,"$225,000","$251,600"
342 MUNROE AVE,2000711000,OH-One & 1/2 Storey,2019,11,"$252,500","$281,300"
350 MUNROE AVE,2000713400,OS-One Storey,2019,7,"$185,000","$206,500"
368 MUNROE AVE,2000717000,OH-One & 1/2 Storey,2020,12,"$261,500","$268,600"
448 MUNROE AVE,2040674000,OS-One Storey,2020,7,"$290,000","$311,500"
415 NAIRN AVE,14092945000,BL-Bi-Level,2020,6,"$256,000","$277,200"
439 NAIRN AVE,14092936000,O3-One & 3/4 Storey,2019,10,"$158,000","$176,200"
250 OTTAWA AVE,2000441000,OS-One Storey,2020,7,"$134,000","$143,900"
269 OTTAWA AVE,2000683000,OS-One Storey,2020,11,"$195,000","$202,000"
270 OTTAWA AVE,2000446000,OH-One & 1/2 Storey,2019,5,"$226,000","$252,400"
311 OTTAWA AVE,2000793000,OS-One Storey,2020,7,"$208,000","$223,400"
370 OTTAWA AVE,2000527000,OH-One & 1/2 Storey,2020,2,"$200,000","$222,600"
387 OTTAWA AVE,2000773000,OH-One & 1/2 Storey,2020,10,"$225,000","$235,100"
461 OTTAWA AVE,2040742000,OS-One Storey,2021,1,"$142,000","$144,600"
470 OTTAWA AVE,2040457000,OS-One Storey,2019,7,"$190,000","$212,000"
522 OTTAWA AVE,2040527000,OS-One Storey,2020,11,"$110,000","$114,000"
546 OTTAWA AVE,2040535000,OS-One Storey,2019,7,"$162,000","$180,800"
175 POPLAR AVE,14083151100,OH-One & 1/2 Storey,2019,7,"$155,000","$173,000"
183 POPLAR AVE,14082990000,OS-One Storey,2019,3,"$140,000","$156,500"
207 POPLAR AVE,14083265000,OS-One Storey,2020,6,"$245,000","$265,300"
281 POPLAR AVE,14083236000,OS-One Storey,2020,10,"$210,000","$219,500"
291 POPLAR AVE,14083239000,O3-One & 3/4 Storey,2019,3,"$104,900","$117,300"
314 RIVERTON AVE,14091601000,TS-Two Storey,2020,11,"$312,000","$323,200"
320 RIVERTON AVE,14100122315,BL-Bi-Level,2019,3,"$345,000","$385,700"
331 RIVERTON AVE,14091171100,TS-Two Storey,2019,6,"$319,000","$356,000"
397 RIVERTON AVE,14100116100,TS-Two Storey,2020,8,"$279,900","$297,800"
406 RIVERTON AVE,14091628000,OH-One & 1/2 Storey,2019,9,"$210,406","$234,600"
423 RIVERTON AVE,14100117600,BL-Bi-Level,2019,1,"$235,000","$263,000"
427 RIVERTON AVE,14091208200,OS-One Storey,2019,11,"$164,000","$182,700"
468 RIVERTON AVE,14091642000,OS-One Storey,2020,10,"$220,000","$229,900"
474 RIVERTON AVE,14091645000,OH-One & 1/2 Storey,2020,4,"$217,000","$239,100"
479 RIVERTON AVE,14091222000,O3-One & 3/4 Storey,2021,2,"$260,000","$262,300"
486 RIVERTON AVE,14091648000,OS-One Storey,2020,1,"$209,900","$233,600"
491 RIVERTON AVE,14100122310,BL-Bi-Level,2019,12,"$335,000","$373,200"
495 RIVERTON AVE,14091228500,TS-Two Storey,2020,10,"$196,000","$204,800"
511 RIVERTON AVE,14091235000,OS-One Storey,2021,2,"$190,000","$191,700"
521 RIVERTON AVE,14091240000,O3-One & 3/4 Storey,2019,11,"$232,000","$258,400"
148 STANIER ST,14090140000,OH-One & 1/2 Storey,2019,9,"$160,000","$178,400"
188 TALBOT AVE,14091547000,BL-Bi-Level,2019,1,"$215,000","$240,600"
216 TALBOT AVE,14091537100,OS-One Storey,2021,1,"$121,000","$123,200"
218 TALBOT AVE,14100049000,OH-One & 1/2 Storey,2021,1,"$139,000","$141,500"
362 TALBOT AVE,14091689000,OS-One Storey,2019,11,"$90,000","$100,300"
491 TALBOT AVE,14091763000,O3-One & 3/4 Storey,2020,7,"$160,000","$171,800"
400 THAMES AVE,14090408000,TS-Two Storey,2019,12,"$165,000","$183,800"
426 THAMES AVE,14090417000,OS-One Storey,2021,3,"$162,000","$162,000"
386 TWEED AVE,14090294000,OH-One & 1/2 Storey,2020,9,"$222,000","$234,200"
429 TWEED AVE,14090366000,O3-One & 3/4 Storey,2020,9,"$192,500","$203,100"
4371/2 TWEED AVE,14090361000,OH-One & 1/2 Storey,2019,11,"$150,000","$167,100"
447 TWEED AVE,14090356000,OS-One Storey,2019,10,"$100,000","$111,500"
449 TWEED AVE,14090355000,OH-One & 1/2 Storey,2019,12,"$75,000","$83,600"
451 TWEED AVE,14090354000,OS-One Storey,2020,10,"$175,000","$182,900"
459 TWEED AVE,14090350000,OS-One Storey,2020,10,"$120,000","$125,400"
462 TWEED AVE,14090325000,OH-One & 1/2 Storey,2020,3,"$220,000","$244,600"
471 TWEED AVE,14090347000,OS-One Storey,2019,9,"$190,000","$211,900"
485 TWEED AVE,14090340000,OS-One Storey,2019,2,"$165,000","$184,500"
485 TWEED AVE,14090340000,OS-One Storey,2020,10,"$231,000","$241,400"
217 UNION AVE W,14080400000,BL-Bi-Level,2019,10,"$251,938","$280,900"
252 UNION AVE W,14082012000,OH-One & 1/2 Storey,2020,5,"$205,000","$224,100"
266 UNION AVE W,14082018000,O3-One & 3/4 Storey,2019,4,"$142,000","$158,600"
277 UNION AVE W,14080568100,BL-Bi-Level,2020,10,"$221,500","$231,500"
293 UNION AVE W,14080561000,OH-One & 1/2 Storey,2020,10,"$110,200","$115,200"
323 UNION AVE W,14080551000,OS-One Storey,2020,11,"$127,500","$132,100"
359 UNION AVE W,14080758000,OH-One & 1/2 Storey,2021,1,"$212,000","$215,800"
390 UNION AVE W,14082084000,OH-One & 1/2 Storey,2021,2,"$160,000","$161,400"
219 WASHINGTON AVE,2000479000,OH-One & 1/2 Storey,2020,7,"$310,000","$332,900"
239 WASHINGTON AVE,2000473000,OS-One Storey,2019,4,"$139,500","$155,800"
246 WASHINGTON AVE,2000493000,OS-One Storey,2019,4,"$174,000","$194,400"
275 WASHINGTON AVE,2000462000,OH-One & 1/2 Storey,2019,7,"$246,000","$274,500"
317 WASHINGTON AVE,2000558000,OS-One Storey,2019,6,"$109,000","$121,600"
328 WASHINGTON AVE,2000571000,OS-One Storey,2020,10,"$200,000","$209,000"
365 WASHINGTON AVE,2000545000,OS-One Storey,2019,6,"$170,000","$189,700"
383 WASHINGTON AVE,2000540000,OH-One & 1/2 Storey,2020,10,"$217,000","$226,800"
418 WASHINGTON AVE,2040499000,O3-One & 3/4 Storey,2020,10,"$215,000","$224,700"
430 WASHINGTON AVE,2040502000,OH-One & 1/2 Storey,2019,9,"$193,000","$215,200"
433 WASHINGTON AVE,2040484000,OH-One & 1/2 Storey,2019,9,"$122,000","$136,000"
442 WASHINGTON AVE,2040504000,OS-One Storey,2019,2,"$164,900","$184,400"
476 WASHINGTON AVE,2040515000,OH-One & 1/2 Storey,2019,11,"$150,000","$167,100"
476 WASHINGTON AVE,2040515000,OH-One & 1/2 Storey,2021,3,"$160,000","$160,000"
501 WASHINGTON AVE,2040582000,OS-One Storey,2020,9,"$225,000","$237,400"
505 WASHINGTON AVE,2040581000,OS-One Storey,2020,4,"$110,000","$121,200"
519 WASHINGTON AVE,2040575000,OH-One & 1/2 Storey,2019,8,"$170,000","$189,600"
525 WASHINGTON AVE,2040573000,OH-One & 1/2 Storey,2019,11,"$120,000","$133,700"
552 WASHINGTON AVE,2040598000,OS-One Storey,2019,10,"$242,500","$270,400"
576 WASHINGTON AVE,2040602000,OS-One Storey,2019,5,"$215,000","$240,200"
85 WATT ST,14092835000,OH-One & 1/2 Storey,2020,7,"$162,300","$174,300"
86 WATT ST,14092832100,OS-One Storey,2019,5,"$130,000","$145,200"
313 WILLIAM NEWTON AVE,14092772100,OS-One Storey,2020,11,"$135,000","$139,900"
355 WILLIAM NEWTON AVE,14092788000,O3-One & 3/4 Storey,2021,3,"$207,000","$207,000"
359 WILLIAM NEWTON AVE,14092790000,OS-One Storey,2020,12,"$147,000","$151,000"
399 WILLIAM NEWTON AVE,14092804000,O3-One & 3/4 Storey,2019,10,"$218,000","$243,100"
422 WILLIAM NEWTON AVE,14093004000,O3-One & 3/4 Storey,2019,4,"$227,500","$254,100"
425 WILLIAM NEWTON AVE,14092814000,O3-One & 3/4 Storey,2021,2,"$180,000","$181,600"
426 WILLIAM NEWTON AVE,14093006000,O3-One & 3/4 Storey,2019,2,"$229,000","$256,000"
436 WILLIAM NEWTON AVE,14100117900,OS-One Storey,2020,11,"$245,000","$253,800"
451 WILLIAM NEWTON AVE,14092824000,BL-Bi-Level,2019,4,"$210,000","$234,600"
463 WILLIAM NEWTON AVE,14092830100,TS-Two Storey,2019,11,"$275,000","$306,400"
482 WILLIAM NEWTON AVE,14092908000,OS-One Storey,2019,11,"$215,000","$239,500"
488 WILLIAM NEWTON AVE,14092911000,OH-One & 1/2 Storey,2019,11,"$91,500","$101,900"
488 WILLIAM NEWTON AVE,14092911000,OH-One & 1/2 Storey,2020,7,"$135,000","$145,000"
506 WILLIAM NEWTON AVE,14092917000,O3-One & 3/4 Storey,2019,9,"$210,000","$234,200"
509 WILLIAM NEWTON AVE,14099977400,O3-One & 3/4 Storey,2020,10,"$168,000","$175,600"
211 WINTERTON AVE,2000644000,OS-One Storey,2020,12,"$174,000","$178,700"
239 WINTERTON AVE,2000640000,OH-One & 1/2 Storey,2020,2,"$220,000","$244,900"
243 WINTERTON AVE,2000638000,OH-One & 1/2 Storey,2019,7,"$220,000","$245,500"
261 WINTERTON AVE,2000632000,OS-One Storey,2019,6,"$194,000","$216,500"
275 WINTERTON AVE,2062807340,BL-Bi-Level,2020,2,"$263,500","$293,300"
290 WINTERTON AVE,2000674000,OS-One Storey,2019,3,"$132,000","$147,600"
361 WINTERTON AVE,2000732000,OS-One Storey,2019,8,"$208,000","$231,900"
385 WINTERTON AVE,2000727000,OS-One Storey,2019,9,"$250,000","$278,800"
401 WINTERTON AVE,2040693000,O3-One & 3/4 Storey,2019,1,"$230,000","$257,400"
418 WINTERTON AVE,2040713000,OH-One & 1/2 Storey,2021,2,"$183,500","$185,200"
