Property Address,Roll Number,Building Type,Sale Year,Sale Month,Sale Price,Time Adjust Sale Price
628 MELROSE AVE W,9005550500,OS-One Storey,2020,4,"$219,000","$237,000"
633 MELROSE AVE W,9005510500,OS-One Storey,2019,11,"$230,000","$252,300"
701 MELROSE AVE W,9005518000,OS-One Storey,2020,8,"$235,000","$247,200"
723 MELROSE AVE W,9005522000,OS-One Storey,2019,4,"$305,000","$338,900"
119 PANDORA AVE E,9000090000,OS-One Storey,2021,3,"$279,500","$279,500"
123 PANDORA AVE E,9000089000,O3-One & 3/4 Storey,2020,3,"$210,000","$228,900"
127 PANDORA AVE E,9000088000,OS-One Storey,2020,7,"$210,000","$222,400"
203 PANDORA AVE E,9000105500,OH-One & 1/2 Storey,2019,3,"$172,000","$191,300"
215 PANDORA AVE E,9000103500,OS-One Storey,2020,9,"$197,000","$205,700"
311 PANDORA AVE E,9000115500,OS-One Storey,2020,6,"$145,000","$154,700"
509 PANDORA AVE E,9000151000,OS-One Storey,2020,10,"$180,000","$186,700"
313 PANDORA AVE W,9000029000,OH-One & 1/2 Storey,2021,1,"$171,000","$173,600"
333 PANDORA AVE W,9000033000,OS-One Storey,2019,11,"$300,000","$329,100"
525 PANDORA AVE W,9005560500,OS-One Storey,2021,3,"$260,000","$260,000"
531 PANDORA AVE W,9005561000,OS-One Storey,2020,6,"$223,500","$238,500"
601 PANDORA AVE W,9005543900,BL-Bi-Level,2019,1,"$285,000","$318,100"
727 PANDORA AVE W,9010473410,TS-Two Storey,2021,1,"$375,000","$380,600"
212 REGENT AVE E,9000234000,OS-One Storey,2020,6,"$215,000","$229,400"
214 REGENT AVE E,9000234500,OS-One Storey,2019,6,"$178,000","$197,000"
218 REGENT AVE E,9000235500,O3-One & 3/4 Storey,2019,11,"$140,000","$153,600"
228 REGENT AVE E,9000238000,TL-3 Level Split,2019,5,"$214,000","$237,300"
310 REGENT AVE E,9000220500,OH-One & 1/2 Storey,2020,3,"$114,900","$125,200"
314 REGENT AVE E,9000221500,OH-One & 1/2 Storey,2020,11,"$214,900","$221,100"
544 REGENT AVE E,9000195500,OS-One Storey,2020,6,"$285,000","$304,100"
224 REGENT AVE W,9000280000,OS-One Storey,2020,9,"$229,500","$239,600"
342 REGENT AVE W,9000299000,OS-One Storey,2019,7,"$200,000","$221,000"
356 REGENT AVE W,9000296500,TL-3 Level Split,2019,12,"$217,000","$237,800"
504 REGENT AVE W,9005504000,OS-One Storey,2019,12,"$185,000","$202,800"
524 REGENT AVE W,9005499500,OS-One Storey,2019,9,"$210,000","$231,200"
730 REGENT AVE W,9005525500,OS-One Storey,2020,6,"$208,000","$221,900"
414 BOND ST,9000554500,OS-One Storey,2019,11,"$195,000","$213,900"
508 BOND ST,9000671000,OH-One & 1/2 Storey,2020,10,"$260,000","$269,600"
607 BOND ST,9000791500,OS-One Storey,2020,3,"$230,000","$250,700"
703 BOND ST,9000882500,OS-One Storey,2021,3,"$275,703","$275,700"
800 BOND ST,9000988000,OH-One & 1/2 Storey,2019,7,"$225,000","$248,600"
911 BOND ST,9001073500,OS-One Storey,2020,4,"$257,000","$278,100"
805 DAY ST,9000982000,OH-One & 1/2 Storey,2021,2,"$258,700","$260,500"
118 HARVARD AVE W,9000904500,OS-One Storey,2021,2,"$375,876","$378,500"
212 HARVARD AVE W,9000891500,TS-Two Storey,2019,3,"$205,000","$228,000"
215 HARVARD AVE W,9000998500,OH-One & 1/2 Storey,2020,8,"$280,000","$294,600"
217 HARVARD AVE W,9000999000,OS-One Storey,2020,7,"$269,900","$285,800"
306 HARVARD AVE W,9000880000,O3-One & 3/4 Storey,2020,11,"$209,000","$215,100"
315 HARVARD AVE W,9001010500,OS-One Storey,2019,9,"$275,000","$302,800"
325 HARVARD AVE W,9001012000,OS-One Storey,2020,5,"$294,000","$315,800"
332 HARVARD AVE W,9000875000,OS-One Storey,2019,4,"$163,500","$181,600"
332 HARVARD AVE W,9000875000,OS-One Storey,2021,3,"$179,900","$179,900"
341 HARVARD AVE W,9001015000,OS-One Storey,2020,10,"$262,600","$272,300"
418 HARVARD AVE W,9000855500,OS-One Storey,2019,12,"$175,000","$191,800"
429 HARVARD AVE W,9001029500,OH-One & 1/2 Storey,2020,8,"$260,000","$273,500"
431 HARVARD AVE W,9001030000,OS-One Storey,2019,6,"$197,000","$218,100"
507 HOKA ST,9005400000,OH-One & 1/2 Storey,2020,10,"$270,000","$280,000"
424 KILDARE AVE W,9001059000,OS-One Storey,2020,6,"$305,000","$325,400"
609 MADELINE ST,9000824500,OS-One Storey,2020,7,"$145,000","$153,600"
702 MADELINE ST,9000870500,BL-Bi-Level,2020,6,"$305,000","$325,400"
809 MADELINE ST,9001023500,OH-One & 1/2 Storey,2019,1,"$180,000","$200,900"
907 MADELINE ST,9001044000,OH-One & 1/2 Storey,2020,10,"$190,000","$197,000"
910 MADELINE ST,9001070000,OH-One & 1/2 Storey,2020,6,"$195,000","$208,100"
111 RAVELSTON AVE W,9000779000,O3-One & 3/4 Storey,2020,4,"$222,000","$240,200"
212 RAVELSTON AVE W,9000660500,TS-Two Storey,2019,9,"$279,900","$308,200"
213 RAVELSTON AVE W,9000794500,OS-One Storey,2020,6,"$220,000","$234,700"
214 RAVELSTON AVE W,9000660000,OS-One Storey,2020,10,"$262,900","$272,600"
308 RAVELSTON AVE W,9000650000,OH-One & 1/2 Storey,2020,12,"$260,000","$265,700"
333 RAVELSTON AVE W,9000811000,OS-One Storey,2020,8,"$195,000","$205,100"
335 RAVELSTON AVE W,9000811500,OS-One Storey,2020,9,"$142,500","$148,800"
418 RAVELSTON AVE W,9000626000,OH-One & 1/2 Storey,2019,7,"$221,000","$244,200"
418 RAVELSTON AVE W,9000626000,OH-One & 1/2 Storey,2020,5,"$240,000","$257,800"
509 RAVELSTON AVE W,9005333000,OS-One Storey,2020,9,"$268,000","$279,800"
510 RAVELSTON AVE W,9005414500,OS-One Storey,2020,4,"$260,000","$281,300"
530 RAVELSTON AVE W,9005410500,OS-One Storey,2020,2,"$303,000","$330,900"
561 RAVELSTON AVE W,9005348000,OS-One Storey,2020,8,"$260,000","$273,500"
564 RAVELSTON AVE W,9005396500,OS-One Storey,2019,5,"$289,000","$320,500"
707 RAVELSTON AVE W,9005350500,OS-One Storey,2020,3,"$285,000","$310,700"
713 RAVELSTON AVE W,9005351500,OS-One Storey,2019,5,"$250,000","$277,300"
731 RAVELSTON AVE W,9005361500,OS-One Storey,2020,5,"$287,500","$308,800"
315 REGENT AVE W,9000351000,OH-One & 1/2 Storey,2020,11,"$235,000","$241,800"
337 REGENT AVE W,9000355500,OH-One & 1/2 Storey,2020,2,"$240,000","$262,100"
353 REGENT AVE W,9000358000,OH-One & 1/2 Storey,2020,8,"$230,000","$242,000"
363 REGENT AVE W,9000359300,OH-One & 1/2 Storey,2020,3,"$210,000","$228,900"
525 REGENT AVE W,9005478500,OS-One Storey,2020,9,"$199,900","$208,700"
723 REGENT AVE W,9005457500,OS-One Storey,2020,9,"$220,000","$229,700"
117 ROSSEAU AVE W,9000898000,OS-One Storey,2020,1,"$187,500","$205,100"
207 ROSSEAU AVE W,9000883500,OS-One Storey,2019,2,"$210,000","$233,900"
207 ROSSEAU AVE W,9000883500,OS-One Storey,2020,3,"$214,900","$234,200"
214 ROSSEAU AVE W,9000800500,OH-One & 1/2 Storey,2019,4,"$200,000","$222,200"
217 ROSSEAU AVE W,9000886000,O3-One & 3/4 Storey,2020,12,"$210,000","$214,600"
221 ROSSEAU AVE W,9000887000,O3-One & 3/4 Storey,2021,1,"$251,300","$255,100"
318 ROSSEAU AVE W,9000821500,OS-One Storey,2020,5,"$250,000","$268,500"
321 ROSSEAU AVE W,9000864000,OS-One Storey,2019,3,"$280,000","$311,400"
417 ROSSEAU AVE W,9000842500,OS-One Storey,2019,6,"$257,200","$284,700"
419 ROSSEAU AVE W,9000843000,OS-One Storey,2019,9,"$235,000","$258,700"
433 ROSSEAU AVE W,9000846000,OS-One Storey,2019,9,"$199,900","$220,100"
508 ROSSEAU AVE W,9005345500,OS-One Storey,2020,10,"$235,000","$243,700"
540 ROSSEAU AVE W,9005340000,OS-One Storey,2019,3,"$255,000","$283,600"
556 ROSSEAU AVE W,9005357500,OS-One Storey,2019,7,"$290,000","$320,500"
712 ROSSEAU AVE W,9005354000,OS-One Storey,2020,3,"$260,000","$283,400"
300 VICTORIA AVE W,9000370500,OS-One Storey,2020,8,"$170,000","$178,800"
317 VICTORIA AVE W,9000574500,OH-One & 1/2 Storey,2019,5,"$225,000","$249,500"
325 VICTORIA AVE W,9000576000,OS-One Storey,2020,5,"$195,000","$209,400"
335 VICTORIA AVE W,9010474060,TS-Two Storey,2019,10,"$296,500","$325,900"
346 VICTORIA AVE W,9000362500,OS-One Storey,2019,6,"$169,900","$188,100"
431 VICTORIA AVE W,9000598500,OS-One Storey,2019,5,"$268,000","$297,200"
435 VICTORIA AVE W,9000599000,OS-One Storey,2019,6,"$247,000","$273,400"
449 VICTORIA AVE W,9000601000,OS-One Storey,2020,8,"$349,500","$367,700"
506 VICTORIA AVE W,9005487500,TS-Two Storey,2019,6,"$216,000","$239,100"
513 VICTORIA AVE W,9005417500,OS-One Storey,2020,5,"$238,000","$255,600"
516 VICTORIA AVE W,9005485500,OS-One Storey,2020,5,"$250,000","$268,500"
519 VICTORIA AVE W,9005418500,OS-One Storey,2020,1,"$240,000","$262,600"
530 VICTORIA AVE W,9005483000,OS-One Storey,2020,12,"$317,500","$324,500"
533 VICTORIA AVE W,9005421000,OS-One Storey,2019,6,"$255,000","$282,300"
556 VICTORIA AVE W,9005472500,OS-One Storey,2020,11,"$271,500","$279,400"
708 VICTORIA AVE W,9005465500,OS-One Storey,2020,6,"$250,000","$266,800"
107 WHITTIER AVE W,9001086500,OS-One Storey,2019,11,"$200,000","$219,400"
110 WHITTIER AVE W,9000993000,OS-One Storey,2019,8,"$240,000","$264,700"
111 WHITTIER AVE W,9001087500,OH-One & 1/2 Storey,2019,1,"$140,000","$156,200"
209 WHITTIER AVE W,9001076500,TS-Two Storey,2019,10,"$170,000","$186,800"
209 WHITTIER AVE W,9001076500,TS-Two Storey,2020,6,"$301,500","$321,700"
306 WHITTIER AVE W,9001022500,OS-One Storey,2019,8,"$250,000","$275,800"
312 WHITTIER AVE W,9001021500,OS-One Storey,2020,9,"$235,000","$245,300"
408 WHITTIER AVE W,9001042000,OH-One & 1/2 Storey,2019,7,"$154,900","$171,200"
434 WHITTIER AVE W,9001037000,OS-One Storey,2020,8,"$150,000","$157,800"
435 WHITTIER AVE W,9001050500,OS-One Storey,2019,8,"$215,900","$238,100"
436 WHITTIER AVE W,9001036500,OS-One Storey,2019,6,"$238,000","$263,500"
437 WHITTIER AVE W,9001051000,OS-One Storey,2020,3,"$277,000","$301,900"
501 WINONA ST,9000631000,O3-One & 3/4 Storey,2020,1,"$242,500","$265,300"
509 WINONA ST,9000629000,TS-Two Storey,2019,8,"$220,000","$242,700"
603 WINONA ST,9000804500,OS-One Storey,2019,7,"$187,000","$206,600"
701 WINONA ST,9000861000,OH-One & 1/2 Storey,2019,5,"$242,000","$268,400"
710 WINONA ST,9000889000,OS-One Storey,2019,11,"$168,000","$184,300"
111 YALE AVE W,9000665500,OS-One Storey,2019,6,"$150,000","$166,100"
219 YALE AVE W,9000655500,O3-One & 3/4 Storey,2020,6,"$225,000","$240,100"
307 YALE AVE W,9000631500,OS-One Storey,2019,5,"$202,000","$224,000"
420 YALE AVE W,9000608000,OS-One Storey,2019,4,"$243,000","$270,000"
445 YALE AVE W,9000621000,OS-One Storey,2020,8,"$275,000","$289,300"
446 YALE AVE W,9000603500,OS-One Storey,2020,7,"$253,000","$267,900"
504 YALE AVE W,9005430500,OS-One Storey,2019,2,"$267,500","$298,000"
523 YALE AVE W,9005404500,OS-One Storey,2019,11,"$252,000","$276,400"
525 YALE AVE W,9005405000,OS-One Storey,2020,6,"$251,000","$267,800"
531 YALE AVE W,9005406000,OS-One Storey,2019,4,"$240,000","$266,600"
568 YALE AVE W,9005438000,OS-One Storey,2020,8,"$308,000","$324,000"
508 HARVARD AVE E,9000923000,BL-Bi-Level,2020,7,"$310,000","$328,300"
515 HARVARD AVE E,9000941500,OS-One Storey,2020,4,"$262,500","$284,000"
522 HARVARD AVE E,9000926500,OH-One & 1/2 Storey,2019,11,"$181,000","$198,600"
543 HARVARD AVE E,9000936000,OS-One Storey,2020,8,"$260,000","$273,500"
551 HARVARD AVE E,9000934500,OS-One Storey,2019,4,"$240,000","$266,600"
511 KANATA ST,9000676000,OH-One & 1/2 Storey,2019,8,"$150,000","$165,500"
302 LEOLA ST,9000462500,OS-One Storey,2020,7,"$262,000","$277,500"
503 LEOLA ST,9000699500,OS-One Storey,2019,10,"$258,000","$283,500"
504A LEOLA ST,9010293700,BL-Bi-Level,2020,1,"$300,000","$328,200"
508 LEOLA ST,9010381200,BL-Bi-Level,2020,11,"$335,000","$344,700"
510 LEOLA ST,9010381100,TS-Two Storey,2019,3,"$220,000","$244,600"
600 LEOLA ST,9000739500,OH-One & 1/2 Storey,2020,8,"$255,000","$268,300"
704 LEOLA ST,9000920500,O3-One & 3/4 Storey,2020,6,"$175,000","$186,700"
801 LEOLA ST,9010262300,BL-Bi-Level,2020,7,"$285,000","$301,800"
802 LEOLA ST,9000944000,OH-One & 1/2 Storey,2019,2,"$180,000","$200,500"
803 LEOLA ST,9010262200,OH-One & 1/2 Storey,2021,2,"$205,000","$206,400"
804 LEOLA ST,9000944500,OS-One Storey,2020,8,"$262,000","$275,600"
805 LEOLA ST,9000957000,BL-Bi-Level,2020,11,"$306,262","$315,100"
13 PARK CIR,9000758000,OS-One Storey,2020,12,"$232,500","$237,600"
428 RAVELSTON AVE E,9000707500,OS-One Storey,2020,5,"$175,000","$188,000"
512 RAVELSTON AVE E,9000724500,OS-One Storey,2020,10,"$220,000","$228,100"
513 RAVELSTON AVE E,9000737500,OS-One Storey,2020,9,"$220,000","$229,700"
529 RAVELSTON AVE E,9000733500,OS-One Storey,2019,7,"$275,000","$303,900"
538 RAVELSTON AVE E,9000730000,OS-One Storey,2020,11,"$263,000","$270,600"
548 RAVELSTON AVE E,9000731500,FL-4 Level Split,2019,5,"$306,000","$339,400"
225 REGENT AVE E,9000420000,OS-One Storey,2020,11,"$180,000","$185,200"
231 REGENT AVE E,9000419000,OS-One Storey,2019,9,"$177,500","$195,400"
325 REGENT AVE E,9000432000,OS-One Storey,2019,8,"$225,000","$248,200"
425 REGENT AVE E,9000442500,OS-One Storey,2020,9,"$290,000","$302,800"
537 REGENT AVE E,9010473630,OS-One Storey,2019,3,"$165,000","$183,500"
539 REGENT AVE E,9010473635,BL-Bi-Level,2019,4,"$309,000","$343,300"
543 REGENT AVE E,9000454000,OS-One Storey,2019,11,"$259,000","$284,100"
559 REGENT AVE E,9000451800,TS-Two Storey,2020,7,"$235,000","$248,900"
508 ROANOKE ST,9000705000,OH-One & 1/2 Storey,2019,11,"$182,500","$200,200"
519 ROSSEAU AVE E,9000917000,OS-One Storey,2020,6,"$395,000","$421,500"
522 ROSSEAU AVE E,9000746000,OH-One & 1/2 Storey,2019,8,"$227,000","$250,400"
526 ROSSEAU AVE E,9000747000,OS-One Storey,2019,9,"$272,400","$299,900"
202 VICTORIA AVE E,9000424500,TH-Two & 1/2 Storey,2020,8,"$360,000","$378,700"
211 VICTORIA AVE E,9010473865,OH-One & 1/2 Storey,2019,3,"$196,900","$219,000"
222 VICTORIA AVE E,9000428500,O3-One & 3/4 Storey,2020,3,"$200,000","$218,000"
329 VICTORIA AVE E,9000510500,OS-One Storey,2020,10,"$195,000","$202,200"
331 VICTORIA AVE E,9000510000,OS-One Storey,2020,2,"$127,500","$139,200"
402 VICTORIA AVE E,9000447300,O3-One & 3/4 Storey,2021,3,"$225,000","$225,000"
410 VICTORIA AVE E,9000449000,OS-One Storey,2020,4,"$115,000","$124,400"
507 VICTORIA AVE E,9000484000,OS-One Storey,2019,8,"$275,000","$303,300"
525 VICTORIA AVE E,9000480500,OS-One Storey,2020,9,"$237,000","$247,400"
532 VICTORIA AVE E,9000468200,OS-One Storey,2020,6,"$285,000","$304,100"
537 VICTORIA AVE E,9000478500,OS-One Storey,2019,6,"$279,000","$308,900"
555 VICTORIA AVE E,9000475000,OS-One Storey,2019,12,"$285,000","$312,400"
559 VICTORIA AVE E,9000474500,OS-One Storey,2021,2,"$294,000","$296,100"
124 WHITTIER AVE E,9000980000,OH-One & 1/2 Storey,2020,5,"$237,000","$254,500"
139 WHITTIER AVE E,9001098500,OS-One Storey,2019,7,"$235,000","$259,700"
391 WHITTIER AVE E,9001126000,OS-One Storey,2020,8,"$224,000","$235,600"
413 WHITTIER AVE E,9001121000,OS-One Storey,2019,5,"$245,000","$271,700"
419 WHITTIER AVE E,9001119500,OS-One Storey,2019,4,"$174,500","$193,900"
514 WHITTIER AVE E,9000948000,OS-One Storey,2020,8,"$257,500","$270,900"
516 WHITTIER AVE E,9000948500,OS-One Storey,2021,3,"$230,000","$230,000"
528 WHITTIER AVE E,9000950500,OS-One Storey,2021,1,"$315,891","$320,600"
529 WHITTIER AVE E,9001143000,OH-One & 1/2 Storey,2021,2,"$173,000","$174,200"
541 WHITTIER AVE E,9001140500,OS-One Storey,2020,12,"$280,000","$286,200"
205 YALE AVE E,9000689000,TS-Two Storey,2019,10,"$260,000","$285,700"
224 YALE AVE E,9000533500,TS-Two Storey,2020,10,"$275,000","$285,200"
319 YALE AVE E,9000694000,OS-One Storey,2019,10,"$248,000","$272,600"
413 YALE AVE E,9010432700,OH-One & 1/2 Storey,2019,10,"$165,000","$181,300"
416 YALE AVE E,9000507000,OS-One Storey,2020,8,"$184,750","$194,400"
511 YALE AVE E,9000719600,OS-One Storey,2020,12,"$256,000","$261,600"
512 YALE AVE E,9000489000,OS-One Storey,2020,1,"$139,000","$152,100"
513 YALE AVE E,9000719400,O3-One & 3/4 Storey,2019,3,"$142,500","$158,500"
552 YALE AVE E,9000496500,OS-One Storey,2020,1,"$290,888","$318,200"
30 BERENS ST,9005115800,OS-One Storey,2020,6,"$265,000","$282,800"
3 BERWYN BAY,9005701500,OS-One Storey,2019,5,"$315,655","$350,100"
6 BERWYN BAY,9005770000,OS-One Storey,2019,5,"$267,100","$296,200"
9 BERWYN BAY,9005703000,TL-3 Level Split,2021,3,"$220,000","$220,000"
15 BERWYN BAY,9005704500,TL-3 Level Split,2020,1,"$240,000","$262,600"
4 BLUERIDGE BAY,9005820500,OS-One Storey,2019,12,"$247,500","$271,300"
8 BLUERIDGE BAY,9005819500,OS-One Storey,2019,6,"$220,000","$243,500"
13 BLUERIDGE BAY,9005803000,OS-One Storey,2019,4,"$265,000","$294,400"
21 BLUERIDGE BAY,9005805000,OS-One Storey,2019,2,"$229,000","$255,100"
1202 BOND ST,9010198700,OS-One Storey,2020,12,"$249,000","$254,500"
1204 BOND ST,9010198600,OS-One Storey,2019,8,"$254,000","$280,200"
4 BREWSTER BAY,9005762500,OS-One Storey,2019,11,"$278,000","$305,000"
45 BREWSTER BAY,9005696500,OS-One Storey,2020,1,"$305,000","$333,700"
707 BREWSTER ST,9005587500,OS-One Storey,2019,12,"$245,000","$268,500"
801 BREWSTER ST,9005586000,OS-One Storey,2020,8,"$271,000","$285,100"
803 BREWSTER ST,9005585500,OS-One Storey,2019,6,"$270,000","$298,900"
804 BREWSTER ST,9005613000,OS-One Storey,2021,1,"$247,000","$250,700"
807 BREWSTER ST,9005585000,OS-One Storey,2019,12,"$270,000","$295,900"
900 BREWSTER ST,9005615000,OS-One Storey,2019,8,"$270,000","$297,800"
909 BREWSTER ST,9005605000,OS-One Storey,2019,11,"$260,000","$285,200"
909 BREWSTER ST,9005605000,OS-One Storey,2020,2,"$260,000","$283,900"
1 BURNABY BAY,9005723500,OS-One Storey,2021,2,"$285,000","$287,000"
20 BURNABY BAY,9005738500,OS-One Storey,2020,6,"$312,500","$333,400"
39 BURNABY BAY,9005686500,TL-3 Level Split,2020,7,"$312,500","$330,900"
48 BURNABY BAY,9005733000,TL-3 Level Split,2020,6,"$312,500","$333,400"
57 BURNABY BAY,9005749500,OS-One Storey,2020,5,"$275,000","$295,400"
10 CLOVERDALE CRES,9005634000,OS-One Storey,2019,7,"$275,000","$303,900"
40 CLOVERDALE CRES,9005641500,OS-One Storey,2020,3,"$265,000","$288,900"
1011 DAY ST,9004370500,OS-One Storey,2020,5,"$208,000","$223,400"
1107 DAY ST,9010419000,OS-One Storey,2019,4,"$170,000","$188,900"
1113 DAY ST,9004406500,OS-One Storey,2020,11,"$290,000","$298,400"
1505 DAY ST,9004717500,BL-Bi-Level,2020,7,"$217,000","$229,800"
1513 DAY ST,9004716000,OS-One Storey,2019,9,"$272,000","$299,500"
1601 DAY ST,9004809500,O3-One & 3/4 Storey,2019,3,"$212,000","$235,700"
200 DOWLING AVE W,9004722500,TS-Two Storey,2021,1,"$215,000","$218,200"
213 DOWLING AVE W,9004737500,TS-Two Storey,2021,2,"$211,700","$213,200"
106 EDWARD AVE W,9004645500,OS-One Storey,2019,10,"$245,000","$269,300"
117 EDWARD AVE W,9010474205,BL-Bi-Level,2019,10,"$266,473","$292,900"
119 EDWARD AVE W,9010474200,BL-Bi-Level,2019,6,"$281,850","$312,000"
228 EDWARD AVE W,9004654500,OS-One Storey,2019,3,"$200,000","$222,400"
231 EDWARD AVE W,9004700500,OS-One Storey,2020,3,"$280,000","$305,200"
310 EDWARD AVE W,9004673000,OS-One Storey,2021,3,"$315,000","$315,000"
314 EDWARD AVE W,9004672500,BL-Bi-Level,2020,12,"$300,500","$307,100"
410 EDWARD AVE W,9004516500,TL-3 Level Split,2019,6,"$267,000","$295,600"
442 EDWARD AVE W,9004574500,OS-One Storey,2019,9,"$234,900","$258,600"
133 HAROLD AVE W,9004402000,TS-Two Storey,2019,1,"$265,000","$295,700"
211 HAROLD AVE W,9004393000,OS-One Storey,2020,5,"$254,000","$272,800"
306 HAROLD AVE W,9004442000,OS-One Storey,2021,3,"$180,000","$180,000"
312 HAROLD AVE W,9004441700,OS-One Storey,2020,12,"$297,000","$303,500"
336 HAROLD AVE W,9010351000,OS-One Storey,2020,5,"$205,000","$220,200"
435 HAROLD AVE W,9004548000,OS-One Storey,2019,9,"$272,000","$299,500"
449 HAROLD AVE W,9004550000,OS-One Storey,2019,9,"$281,500","$309,900"
453 HAROLD AVE W,9004550500,OS-One Storey,2019,3,"$250,000","$278,000"
15 HAYES ST,9005110000,OS-One Storey,2020,8,"$228,000","$239,900"
27 HAYES ST,9005109400,OS-One Storey,2020,8,"$255,000","$268,300"
711 HOKA ST,9005655500,OS-One Storey,2021,3,"$315,100","$315,100"
1007 HOKA ST,9005785500,OS-One Storey,2020,7,"$255,000","$270,000"
1105 HOKA ST,9005787000,OS-One Storey,2019,2,"$250,000","$278,500"
1309 HOKA ST,9005715500,TL-3 Level Split,2020,6,"$309,000","$329,700"
119 HORTON AVE W,9004430000,OS-One Storey,2020,11,"$291,000","$299,400"
125 HORTON AVE W,9004429000,OS-One Storey,2020,1,"$200,700","$219,600"
125 HORTON AVE W,9004429000,OS-One Storey,2020,8,"$275,000","$289,300"
131 HORTON AVE W,9004428000,OS-One Storey,2020,10,"$343,000","$355,700"
210 HORTON AVE W,9004585500,OS-One Storey,2019,5,"$237,000","$262,800"
512 HORTON AVE W,9005793500,OS-One Storey,2019,7,"$279,000","$308,300"
115 KILDARE AVE W,9004368000,OS-One Storey,2019,5,"$187,000","$207,400"
131 KILDARE AVE W,9004365500,OS-One Storey,2020,7,"$272,900","$289,000"
213 KILDARE AVE W,9004382500,OS-One Storey,2019,2,"$160,000","$178,200"
229 KILDARE AVE W,9004380000,O3-One & 3/4 Storey,2020,11,"$265,000","$272,700"
301 KILDARE AVE W,9004453000,OS-One Storey,2020,7,"$140,000","$148,300"
415 KILDARE AVE W,9004471500,OS-One Storey,2020,11,"$233,000","$239,800"
429 KILDARE AVE W,9004536500,OS-One Storey,2019,6,"$219,900","$243,400"
