Property Address,Roll Number,Building Type,Sale Year,Sale Month,Sale Price,Time Adjust Sale Price
92 BALMORAL ST,12091418000,TH-TWO & 1/2 STOREY,2016,6,"$395,000","$412,000"
225 BALMORAL ST,12091200000,TS-TWO STOREY,2016,9,"$311,500","$322,700"
228 BALMORAL ST,12091256000,TS-TWO STOREY,2017,1,"$365,000","$375,200"
253 BALMORAL ST,12091217000,TS-TWO STOREY,2016,12,"$200,000","$206,000"
261 BALMORAL ST,12091225000,TS-TWO STOREY,2017,11,"$158,000","$159,300"
269 BALMORAL ST,12091227000,TH-TWO & 1/2 STOREY,2016,8,"$315,000","$327,000"
29 CORNISH AVE,12090767000,TH-TWO & 1/2 STOREY,2017,4,"$450,000","$459,900"
66 FURBY ST,12090655000,TH-TWO & 1/2 STOREY,2017,10,"$340,000","$343,400"
70 FURBY ST,12090654000,TH-TWO & 1/2 STOREY,2017,8,"$390,000","$395,500"
181 FURBY ST,12090725000,TH-TWO & 1/2 STOREY,2017,9,"$190,000","$192,300"
265 FURBY ST,12090743000,TH-TWO & 1/2 STOREY,2017,7,"$245,000","$248,900"
82 LANGSIDE ST,12090782000,TH-TWO & 1/2 STOREY,2017,11,"$250,000","$252,000"
114 LANGSIDE ST,12090792000,OS-ONE STOREY,2016,4,"$260,000","$272,200"
119 LANGSIDE ST,12090925000,OH-ONE & 1/2 STOREY,2017,7,"$161,000","$163,600"
123 LANGSIDE ST,12090921000,TH-TWO & 1/2 STOREY,2017,11,"$280,000","$282,200"
129 LANGSIDE ST,12090918000,TH-TWO & 1/2 STOREY,2018,2,"$320,000","$320,600"
160 LANGSIDE ST,12090811000,TH-TWO & 1/2 STOREY,2018,1,"$375,000","$376,500"
186 LANGSIDE ST,12090818000,O3-ONE & 3/4 STOREY,2017,2,"$250,000","$256,500"
188 LANGSIDE ST,12090819000,TH-TWO & 1/2 STOREY,2017,3,"$224,000","$229,400"
264 LANGSIDE ST,12090839000,TH-TWO & 1/2 STOREY,2017,11,"$224,500","$226,300"
71 MARYLAND ST,12090370000,TH-TWO & 1/2 STOREY,2017,4,"$332,500","$339,800"
155 MARYLAND ST,12090390000,TH-TWO & 1/2 STOREY,2018,2,"$412,000","$412,800"
187 MARYLAND ST,12090404000,TH-TWO & 1/2 STOREY,2016,9,"$235,000","$243,500"
199 MARYLAND ST,12090405000,TH-TWO & 1/2 STOREY,2018,3,"$153,000","$153,000"
205 MARYLAND ST,12090407000,TS-TWO STOREY,2018,2,"$236,500","$237,000"
695 SARA AVE,12090399000,TH-TWO & 1/2 STOREY,2017,2,"$287,700","$295,200"
695 SARA AVE,12090399000,TH-TWO & 1/2 STOREY,2017,12,"$316,890","$318,800"
140 SHERBROOK ST,12090488000,TS-TWO STOREY,2016,4,"$325,000","$340,300"
145 SHERBROOK ST,12090540000,TH-TWO & 1/2 STOREY,2017,9,"$245,000","$247,900"
97 SPENCE ST,12091451000,TH-TWO & 1/2 STOREY,2018,1,"$210,000","$210,800"
112 SPENCE ST,12091355000,TH-TWO & 1/2 STOREY,2017,9,"$275,000","$278,300"
114 SPENCE ST,12091354000,TH-TWO & 1/2 STOREY,2017,5,"$188,000","$191,800"
134 SPENCE ST,12091350000,TS-TWO STOREY,2018,3,"$235,000","$235,000"
148 SPENCE ST,12091343000,TS-TWO STOREY,2017,3,"$325,000","$332,800"
178 SPENCE ST,12091337000,TH-TWO & 1/2 STOREY,2016,3,"$150,000","$157,400"
179 SPENCE ST,12091274000,TH-TWO & 1/2 STOREY,2018,1,"$175,000","$175,700"
199 SPENCE ST,12091279000,TH-TWO & 1/2 STOREY,2017,8,"$335,000","$339,700"
203 SPENCE ST,12091280000,TH-TWO & 1/2 STOREY,2017,11,"$178,500","$179,900"
239 SPENCE ST 1,12091291000,TH-TWO & 1/2 STOREY,2016,6,"$113,000","$117,900"
239 SPENCE ST 1,12091291000,TH-TWO & 1/2 STOREY,2017,11,"$285,000","$287,300"
242 SPENCE ST,12091323000,TS-TWO STOREY,2017,8,"$229,000","$232,200"
259 SPENCE ST,12091297000,TH-TWO & 1/2 STOREY,2017,4,"$272,000","$278,000"
265 YOUNG ST,12091117000,TS-TWO STOREY,2016,11,"$235,000","$242,500"
285 YOUNG ST,12091109000,TH-TWO & 1/2 STOREY,2017,12,"$214,900","$216,200"
287 YOUNG ST,12091108000,O3-ONE & 3/4 STOREY,2016,4,"$175,000","$183,200"
419 FURBY ST,13050714000,TH-TWO & 1/2 STOREY,2017,11,"$225,000","$226,800"
429 FURBY ST,13050712000,TH-TWO & 1/2 STOREY,2017,1,"$145,000","$149,100"
431 FURBY ST,13050711000,TH-TWO & 1/2 STOREY,2016,7,"$98,000","$102,000"
488 FURBY ST,13050491000,TS-TWO STOREY,2016,11,"$146,200","$150,900"
498 FURBY ST,13050488000,TH-TWO & 1/2 STOREY,2016,4,"$196,000","$205,200"
556 FURBY ST,13050465000,TS-TWO STOREY,2017,7,"$262,000","$266,200"
570 FURBY ST,13050459000,TH-TWO & 1/2 STOREY,2016,7,"$239,900","$249,700"
623 FURBY ST,13050627000,TH-TWO & 1/2 STOREY,2016,12,"$260,000","$267,800"
628 FURBY ST,13050443000,TH-TWO & 1/2 STOREY,2017,6,"$148,000","$150,700"
647 FURBY ST,13050617000,TS-TWO STOREY,2017,7,"$205,000","$208,300"
652 FURBY ST,13050434000,O3-ONE & 3/4 STOREY,2017,12,"$180,000","$181,100"
658 FURBY ST,13050431000,O3-ONE & 3/4 STOREY,2017,10,"$138,000","$139,400"
660 FURBY ST,13050430000,O3-ONE & 3/4 STOREY,2016,1,"$129,000","$135,800"
660 FURBY ST,13050430000,O3-ONE & 3/4 STOREY,2017,2,"$150,000","$153,900"
665 FURBY ST,13050611000,O3-ONE & 3/4 STOREY,2016,5,"$140,000","$146,300"
680 FURBY ST,13050422000,TS-TWO STOREY,2017,7,"$181,000","$183,900"
686 FURBY ST,13050420000,O3-ONE & 3/4 STOREY,2017,6,"$199,000","$202,600"
690 FURBY ST,13050419000,TH-TWO & 1/2 STOREY,2016,12,"$244,900","$252,200"
425 LANGSIDE ST,13050828000,TH-TWO & 1/2 STOREY,2016,9,"$175,000","$181,300"
433 LANGSIDE ST,13050830000,TS-TWO STOREY,2016,8,"$199,000","$206,600"
441 LANGSIDE ST,13050833000,O3-ONE & 3/4 STOREY,2017,7,"$129,999","$132,100"
492 LANGSIDE ST,13050981000,TH-TWO & 1/2 STOREY,2016,9,"$141,000","$146,100"
492 LANGSIDE ST,13050981000,TH-TWO & 1/2 STOREY,2017,6,"$165,000","$168,000"
581 LANGSIDE ST,13050935000,OS-ONE STOREY,2017,8,"$126,000","$127,800"
648 LANGSIDE ST,13051086000,TH-TWO & 1/2 STOREY,2016,2,"$125,000","$131,400"
653 LANGSIDE ST,13051028000,O3-ONE & 3/4 STOREY,2016,4,"$134,500","$140,800"
662 LANGSIDE ST,13051081000,TH-TWO & 1/2 STOREY,2016,10,"$209,999","$217,100"
669 LANGSIDE ST,13051035000,TH-TWO & 1/2 STOREY,2016,3,"$143,000","$150,000"
669 LANGSIDE ST,13051035000,TH-TWO & 1/2 STOREY,2018,3,"$153,000","$153,000"
674 LANGSIDE ST,13051077000,OH-ONE & 1/2 STOREY,2017,4,"$110,000","$112,400"
680 LANGSIDE ST,13051075000,OH-ONE & 1/2 STOREY,2017,10,"$120,000","$121,200"
683 LANGSIDE ST,13051039000,OS-ONE STOREY,2017,10,"$70,000","$70,700"
433 SHERBROOK ST,13050301000,TH-TWO & 1/2 STOREY,2017,8,"$150,000","$152,100"
653 SHERBROOK ST,13050357000,TH-TWO & 1/2 STOREY,2018,3,"$195,000","$195,000"
691 SHERBROOK ST,13050372000,TH-TWO & 1/2 STOREY,2016,8,"$205,000","$212,800"
474 SPENCE ST,13051506000,O3-ONE & 3/4 STOREY,2017,9,"$108,500","$109,800"
490 SPENCE ST,13051512000,TS-TWO STOREY,2016,8,"$244,000","$253,300"
508 SPENCE ST,13051521000,TS-TWO STOREY,2017,6,"$199,000","$202,600"
524 SPENCE ST,13051524000,TH-TWO & 1/2 STOREY,2016,6,"$199,999","$208,600"
532 SPENCE ST,13051528000,TH-TWO & 1/2 STOREY,2017,6,"$133,000","$135,400"
548 SPENCE ST,13051537000,O3-ONE & 3/4 STOREY,2016,7,"$210,000","$218,600"
594 SPENCE ST,13051552000,TS-TWO STOREY,2016,1,"$170,000","$179,000"
598 SPENCE ST,13051554000,TH-TWO & 1/2 STOREY,2016,1,"$180,000","$189,500"
605 SPENCE ST,13051835000,TH-TWO & 1/2 STOREY,2016,12,"$170,000","$175,100"
376 YOUNG ST,13051147100,O3-ONE & 3/4 STOREY,2016,12,"$190,000","$195,700"
490 YOUNG ST,13051228000,O3-ONE & 3/4 STOREY,2017,2,"$116,500","$119,500"
513 YOUNG ST,13051359000,OS-ONE STOREY,2017,12,"$101,000","$101,600"
536 YOUNG ST,13051214000,O3-ONE & 3/4 STOREY,2017,9,"$170,000","$172,000"
566 YOUNG ST,13051204000,O3-ONE & 3/4 STOREY,2018,3,"$82,500","$82,500"
573 YOUNG ST,13051381000,OS-ONE STOREY,2016,7,"$173,000","$180,100"
583 YOUNG ST,13051400000,TH-TWO & 1/2 STOREY,2018,2,"$275,000","$275,600"
598 YOUNG ST,13051194000,TH-TWO & 1/2 STOREY,2016,11,"$270,000","$278,600"
614 YOUNG ST,13051189000,O3-ONE & 3/4 STOREY,2017,12,"$190,550","$191,700"
709 ALEXANDER AVE,13082352000,O3-ONE & 3/4 STOREY,2016,12,"$158,000","$162,700"
718 ALEXANDER AVE,13080510000,OH-ONE & 1/2 STOREY,2018,1,"$126,000","$126,500"
739 ALEXANDER AVE,13082392000,O3-ONE & 3/4 STOREY,2017,7,"$115,000","$116,800"
775 ALEXANDER AVE,13082439000,OS-ONE STOREY,2017,12,"$96,000","$96,600"
793 ALEXANDER AVE,13082462200,OS-ONE STOREY,2017,5,"$110,000","$112,200"
410 BANNATYNE AVE,13061155200,TH-TWO & 1/2 STOREY,2016,4,"$140,000","$146,600"
422 BANNATYNE AVE,13061182000,TH-TWO & 1/2 STOREY,2017,10,"$275,000","$277,800"
472 BANNATYNE AVE,13061268000,O3-ONE & 3/4 STOREY,2017,1,"$169,000","$173,700"
477 BANNATYNE AVE,13061288000,TH-TWO & 1/2 STOREY,2016,7,"$115,000","$119,700"
504 BANNATYNE AVE,13061311000,TS-TWO STOREY,2017,3,"$210,000","$215,000"
526 BANNATYNE AVE,13061343000,TH-TWO & 1/2 STOREY,2017,8,"$160,000","$162,200"
857 BANNATYNE AVE,13061990000,TH-TWO & 1/2 STOREY,2017,2,"$195,000","$200,100"
859 BANNATYNE AVE,13061991200,TH-TWO & 1/2 STOREY,2016,11,"$234,000","$241,500"
869 BANNATYNE AVE,13061996000,O3-ONE & 3/4 STOREY,2016,4,"$200,000","$209,400"
876 BANNATYNE AVE,13061838000,TS-TWO STOREY,2016,3,"$270,000","$283,200"
925 BANNATYNE AVE,13062031000,OH-ONE & 1/2 STOREY,2016,1,"$225,000","$236,900"
967 BANNATYNE AVE,13062077000,TS-TWO STOREY,2016,6,"$270,100","$281,700"
257 CHAMBERS ST,13082254000,OS-ONE STOREY,2018,2,"$210,000","$210,400"
260 CHAMBERS ST,13082301000,BL-BI-LEVEL,2017,5,"$310,000","$316,200"
261 DOROTHY ST,13082617000,TH-TWO & 1/2 STOREY,2016,9,"$203,000","$210,300"
695 ELGIN AVE,13072115000,OS-ONE STOREY,2016,7,"$105,000","$109,300"
709 ELGIN AVE,13072121000,O3-ONE & 3/4 STOREY,2018,3,"$136,500","$136,500"
713 ELGIN AVE,13072122000,O3-ONE & 3/4 STOREY,2016,7,"$195,000","$203,000"
741 ELGIN AVE,13072132200,TH-TWO & 1/2 STOREY,2018,2,"$190,000","$190,400"
56 JUNO ST,13061354000,TS-TWO STOREY,2016,9,"$137,500","$142,500"
64 KATE ST,13061413000,TH-TWO & 1/2 STOREY,2017,4,"$169,000","$172,700"
121 KATE ST,13061408000,TS-TWO STOREY,2016,7,"$151,500","$157,700"
682 LOGAN AVE,13082296000,OS-ONE STOREY,2016,11,"$160,000","$165,100"
710 LOGAN AVE,13082339000,O3-ONE & 3/4 STOREY,2017,1,"$109,000","$112,100"
58 LYDIA ST,13061459000,O3-ONE & 3/4 STOREY,2016,11,"$130,000","$134,200"
565 MCDERMOT AVE,13061430000,TH-TWO & 1/2 STOREY,2017,11,"$162,500","$163,800"
828 MCDERMOT AVE,13061798000,TS-TWO STOREY,2017,8,"$205,000","$207,900"
844 MCDERMOT AVE,13061791000,O3-ONE & 3/4 STOREY,2017,8,"$187,000","$189,600"
845 MCDERMOT AVE,13061822000,TS-TWO STOREY,2016,5,"$140,000","$146,300"
850 MCDERMOT AVE,13061788000,O3-ONE & 3/4 STOREY,2017,11,"$250,000","$252,000"
851 MCDERMOT AVE,13061825000,O3-ONE & 3/4 STOREY,2017,3,"$120,000","$122,900"
882 MCDERMOT AVE,13061904000,OH-ONE & 1/2 STOREY,2017,11,"$195,000","$196,600"
906 MCDERMOT AVE,13061896000,OS-ONE STOREY,2016,1,"$197,500","$208,000"
258 NORA ST,13082466000,O3-ONE & 3/4 STOREY,2016,4,"$65,000","$68,100"
258 NORA ST,13082466000,O3-ONE & 3/4 STOREY,2017,3,"$67,500","$69,100"
260 NORA ST,13082467000,OH-ONE & 1/2 STOREY,2016,3,"$45,000","$47,200"
262 NORA ST,13082468000,O3-ONE & 3/4 STOREY,2018,2,"$88,000","$88,200"
719 PACIFIC AVE,13080454000,TH-TWO & 1/2 STOREY,2016,12,"$170,000","$175,100"
255 REITTA ST,13082400000,BL-BI-LEVEL,2016,7,"$177,000","$184,300"
665 ROSS AVE,13071621400,TH-TWO & 1/2 STOREY,2017,9,"$248,000","$251,000"
683 ROSS AVE,13071619400,TS-TWO STOREY,2017,12,"$190,000","$191,100"
731 ROSS AVE,13071626000,BL-BI-LEVEL,2017,5,"$210,000","$214,200"
741 ROSS AVE,13071651400,O3-ONE & 3/4 STOREY,2017,8,"$161,000","$163,300"
777 ROSS AVE,13071681000,O3-ONE & 3/4 STOREY,2017,12,"$180,000","$181,100"
255 SHERMAN ST,13082480000,O3-ONE & 3/4 STOREY,2016,11,"$127,500","$131,600"
516 WILLIAM AVE,13061351000,TH-TWO & 1/2 STOREY,2017,1,"$319,000","$327,900"
534 WILLIAM AVE,13061384000,TH-TWO & 1/2 STOREY,2016,6,"$193,000","$201,300"
548 WILLIAM AVE,13061388000,O3-ONE & 3/4 STOREY,2017,11,"$221,000","$222,800"
638 WILLIAM AVE,13061547000,O3-ONE & 3/4 STOREY,2017,5,"$129,000","$131,600"
642 WILLIAM AVE,13061546000,TS-TWO STOREY,2017,11,"$147,000","$148,200"
847 WILLIAM AVE,13070452000,OH-ONE & 1/2 STOREY,2016,12,"$175,000","$180,300"
953 WILLIAM AVE,13070491000,O3-ONE & 3/4 STOREY,2017,8,"$230,000","$233,200"
961 WILLIAM AVE,13070495000,O3-ONE & 3/4 STOREY,2017,3,"$182,000","$186,400"
973 WILLIAM AVE,13070500000,OS-ONE STOREY,2017,12,"$80,000","$80,500"
975 WILLIAM AVE,13070501000,OS-ONE STOREY,2017,9,"$139,000","$140,700"
977 WILLIAM AVE,13070502000,OS-ONE STOREY,2017,11,"$119,500","$120,500"
982 WILLIAM AVE,13062091200,TS-TWO STOREY,2017,9,"$284,000","$287,400"
880 WINNIPEG AVE,13060268000,OH-ONE & 1/2 STOREY,2016,3,"$195,000","$204,600"
882 WINNIPEG AVE,13060267000,OS-ONE STOREY,2017,6,"$158,000","$160,800"
910 WINNIPEG AVE,13060328000,OS-ONE STOREY,2017,3,"$219,500","$224,800"
919 WINNIPEG AVE,13061866000,O3-ONE & 3/4 STOREY,2017,9,"$170,000","$172,000"
960 WINNIPEG AVE,13060316000,TH-TWO & 1/2 STOREY,2018,1,"$232,500","$233,400"
548 AGNES ST,13041272000,TH-TWO & 1/2 STOREY,2016,8,"$217,500","$225,800"
550 AGNES ST,13041270000,TS-TWO STOREY,2017,12,"$160,000","$161,000"
562 AGNES ST,13041266000,O3-ONE & 3/4 STOREY,2016,12,"$205,000","$211,200"
567 AGNES ST,13041253000,TH-TWO & 1/2 STOREY,2016,12,"$214,500","$220,900"
613 AGNES ST,13041381000,TS-TWO STOREY,2018,3,"$197,500","$197,500"
654 AGNES ST,13041430000,OS-ONE STOREY,2016,10,"$132,500","$137,000"
684 AGNES ST,13041420000,TS-TWO STOREY,2017,12,"$180,000","$181,100"
687 AGNES ST,13041406000,TS-TWO STOREY,2018,2,"$229,000","$229,500"
601 ALVERSTONE ST,13030514000,OS-ONE STOREY,2017,10,"$156,000","$157,600"
621 ALVERSTONE ST,13030519000,O3-ONE & 3/4 STOREY,2017,7,"$250,000","$254,000"
637 ALVERSTONE ST,13030524000,O3-ONE & 3/4 STOREY,2016,2,"$180,000","$189,200"
731 ALVERSTONE ST,13030618000,OS-ONE STOREY,2017,10,"$180,000","$181,800"
733 ALVERSTONE ST,13030619000,OS-ONE STOREY,2017,3,"$197,000","$201,700"
735 ALVERSTONE ST,13030620000,OH-ONE & 1/2 STOREY,2016,8,"$158,500","$164,500"
777 ALVERSTONE ST,13030682000,OS-ONE STOREY,2016,9,"$245,000","$253,800"
789 ALVERSTONE ST,13030685000,OH-ONE & 1/2 STOREY,2017,8,"$240,000","$243,400"
811 ALVERSTONE ST,13030692000,TS-TWO STOREY,2016,7,"$155,000","$161,400"
880 ALVERSTONE ST,13030261000,TH-TWO & 1/2 STOREY,2017,10,"$185,000","$186,900"
909 ALVERSTONE ST,13030744000,TS-TWO STOREY,2018,2,"$164,000","$164,300"
598 ARLINGTON ST,13030548000,O3-ONE & 3/4 STOREY,2016,3,"$171,000","$179,400"
611 ARLINGTON ST,13031135000,OS-ONE STOREY,2017,6,"$220,000","$224,000"
620 ARLINGTON ST,13030541000,OS-ONE STOREY,2017,10,"$220,000","$222,200"
627 ARLINGTON ST,13031141000,TS-TWO STOREY,2016,12,"$391,000","$402,700"
674 ARLINGTON ST,13030662000,TS-TWO STOREY,2016,6,"$122,000","$127,200"
701 ARLINGTON ST,13031202000,OH-ONE & 1/2 STOREY,2016,5,"$225,000","$235,100"
716 ARLINGTON ST,13030647000,TS-TWO STOREY,2017,7,"$275,000","$279,400"
777 ARLINGTON ST,13031407000,OS-ONE STOREY,2016,7,"$165,000","$171,800"
797 ARLINGTON ST,13031401000,TH-TWO & 1/2 STOREY,2017,10,"$170,000","$171,700"
813 ARLINGTON ST,13031396000,OH-ONE & 1/2 STOREY,2016,1,"$149,000","$156,900"
855 ARLINGTON ST,13031382000,OH-ONE & 1/2 STOREY,2016,12,"$174,000","$179,200"
859 ARLINGTON ST,13031381000,OS-ONE STOREY,2016,11,"$178,000","$183,700"
769 BANNING ST,13022453000,OS-ONE STOREY,2016,7,"$236,000","$245,700"
779 BANNING ST,13022450000,OS-ONE STOREY,2016,5,"$188,000","$196,500"
785 BANNING ST,13022448000,OS-ONE STOREY,2016,7,"$220,000","$229,000"
804 BANNING ST,13022467000,O3-ONE & 3/4 STOREY,2017,9,"$200,000","$202,400"
806 BANNING ST,13022468000,TS-TWO STOREY,2017,6,"$203,000","$206,700"
810 BANNING ST,13022470000,TS-TWO STOREY,2017,10,"$253,560","$256,100"
816 BANNING ST,13022472000,OS-ONE STOREY,2018,1,"$203,000","$203,800"
850 BANNING ST,13022479000,O3-ONE & 3/4 STOREY,2016,10,"$125,000","$129,300"
854 BANNING ST,13022481000,TH-TWO & 1/2 STOREY,2016,1,"$180,000","$189,500"
889 BANNING ST,13022374000,OH-ONE & 1/2 STOREY,2017,2,"$180,000","$184,700"
919 BANNING ST,13022360000,O3-ONE & 3/4 STOREY,2016,5,"$211,500","$221,000"
919 BANNING ST,13022360000,O3-ONE & 3/4 STOREY,2017,6,"$219,000","$222,900"
921 BANNING ST,13022359000,O3-ONE & 3/4 STOREY,2016,5,"$216,000","$225,700"
933 BANNING ST,13022353000,O3-ONE & 3/4 STOREY,2016,4,"$190,000","$198,900"
934 BANNING ST,13022393000,TS-TWO STOREY,2018,1,"$210,000","$210,800"
936 BANNING ST,13022394000,TS-TWO STOREY,2016,7,"$168,000","$174,900"
949 BANNING ST,13022348000,TS-TWO STOREY,2016,3,"$195,000","$204,600"
982 BANNING ST,13022412000,TH-TWO & 1/2 STOREY,2017,8,"$246,500","$250,000"
1005 BANNING ST,13022328000,OS-ONE STOREY,2016,4,"$190,000","$198,900"
1007 BANNING ST,13022327000,OS-ONE STOREY,2017,11,"$199,000","$200,600"
484 BEVERLEY ST,13031882000,OS-ONE STOREY,2016,8,"$182,000","$188,900"
488 BEVERLEY ST,13031884000,OS-ONE STOREY,2017,4,"$155,000","$158,400"
496 BEVERLEY ST,13031887000,TS-TWO STOREY,2016,3,"$143,900","$151,000"
502 BEVERLEY ST,13031890000,OS-ONE STOREY,2017,3,"$158,000","$161,800"
536 BEVERLEY ST,13031915000,OS-ONE STOREY,2016,3,"$80,000","$83,900"
571 BEVERLEY ST,13031935000,OS-ONE STOREY,2016,3,"$185,000","$194,100"
611 BEVERLEY ST,13031765000,OS-ONE STOREY,2016,9,"$180,000","$186,500"
623 BEVERLEY ST,13031761000,OH-ONE & 1/2 STOREY,2017,7,"$176,500","$179,300"
653 BEVERLEY ST,13031751000,OS-ONE STOREY,2017,11,"$175,000","$176,400"
679 BEVERLEY ST,13031743000,TS-TWO STOREY,2017,10,"$137,000","$138,400"
735 BEVERLEY ST,13031596000,OS-ONE STOREY,2016,1,"$100,000","$105,300"
740 BEVERLEY ST,13031550000,O3-ONE & 3/4 STOREY,2017,10,"$155,000","$156,600"
757 BEVERLEY ST,13031589000,O3-ONE & 3/4 STOREY,2016,8,"$94,900","$98,500"
757 BEVERLEY ST,13031589000,O3-ONE & 3/4 STOREY,2017,6,"$158,000","$160,800"
758 BEVERLEY ST,13031557000,TS-TWO STOREY,2016,9,"$229,900","$238,200"
763 BEVERLEY ST,13031586000,O3-ONE & 3/4 STOREY,2016,12,"$130,000","$133,900"
764 BEVERLEY ST,13031559000,O3-ONE & 3/4 STOREY,2017,1,"$140,000","$143,900"
767 BEVERLEY ST,13031585000,O3-ONE & 3/4 STOREY,2016,4,"$140,000","$146,600"
781 BEVERLEY ST,13031583000,O3-ONE & 3/4 STOREY,2017,4,"$144,000","$147,200"
614 BURNELL ST,13030130100,TS-TWO STOREY,2017,7,"$399,000","$405,400"
630 BURNELL ST,13030139000,OS-ONE STOREY,2017,7,"$153,000","$155,400"
632 BURNELL ST,13030142000,OH-ONE & 1/2 STOREY,2017,10,"$95,000","$96,000"
636 BURNELL ST,13030146000,O3-ONE & 3/4 STOREY,2018,1,"$127,000","$127,500"
638 BURNELL ST,13030147000,O3-ONE & 3/4 STOREY,2016,5,"$180,000","$188,100"
880 BURNELL ST,13030263000,O3-ONE & 3/4 STOREY,2017,1,"$174,000","$178,900"
585 HOME ST,13031059000,TS-TWO STOREY,2016,5,"$190,000","$198,600"
599 HOME ST,13031066000,TS-TWO STOREY,2017,4,"$142,000","$145,100"
599 HOME ST,13031066000,TS-TWO STOREY,2017,7,"$220,000","$223,500"
611 HOME ST,13031069000,O3-ONE & 3/4 STOREY,2016,11,"$182,500","$188,300"
620 HOME ST,13031164000,O3-ONE & 3/4 STOREY,2016,7,"$202,000","$210,300"
638 HOME ST,13031157000,O3-ONE & 3/4 STOREY,2018,2,"$194,000","$194,400"
647 HOME ST,13031083000,TH-TWO & 1/2 STOREY,2017,7,"$180,000","$182,900"
648 HOME ST,13031152000,TH-TWO & 1/2 STOREY,2016,11,"$208,000","$214,700"
649 HOME ST,13031084000,TH-TWO & 1/2 STOREY,2018,3,"$138,000","$138,000"
650 HOME ST,13031151000,TH-TWO & 1/2 STOREY,2017,2,"$155,000","$159,000"
680 HOME ST,13031264000,TS-TWO STOREY,2018,1,"$160,000","$160,600"
687 HOME ST,13031286000,TS-TWO STOREY,2017,10,"$210,000","$212,100"
