Property Address,Roll Number,Building Type,Sale Year,Sale Month,Sale Price,Time Adjust Sale Price
866 GARWOOD AVE,12020826000,OS-ONE STOREY,2016,4,"$239,000","$253,800"
649 JESSIE AVE,12022090000,O3-ONE & 3/4 STOREY,2017,7,"$289,500","$295,600"
684 JESSIE AVE,12022277000,TS-TWO STOREY,2017,4,"$238,000","$244,900"
700 JESSIE AVE,12022284000,TS-TWO STOREY,2016,7,"$225,000","$237,200"
700 JESSIE AVE,12022284000,TS-TWO STOREY,2017,3,"$345,000","$356,000"
717 JESSIE AVE,12022230000,O3-ONE & 3/4 STOREY,2018,2,"$280,000","$280,800"
731 JESSIE AVE,12022467000,O3-ONE & 3/4 STOREY,2017,5,"$235,000","$241,300"
756 JESSIE AVE,12022450000,TH-TWO & 1/2 STOREY,2017,12,"$355,000","$357,800"
772 JESSIE AVE,12022696000,OH-ONE & 1/2 STOREY,2016,10,"$302,000","$315,900"
784 JESSIE AVE,12022701000,TS-TWO STOREY,2016,4,"$180,000","$191,200"
784 JESSIE AVE,12022701000,TS-TWO STOREY,2016,12,"$332,500","$345,800"
805 JESSIE AVE,12022657000,TS-TWO STOREY,2016,9,"$288,000","$301,800"
815 JESSIE AVE,12022652000,TS-TWO STOREY,2016,8,"$290,000","$304,800"
901 JESSIE AVE,12023074000,TH-TWO & 1/2 STOREY,2016,8,"$330,000","$346,800"
906 JESSIE AVE,12023113000,TH-TWO & 1/2 STOREY,2017,11,"$320,000","$323,500"
913 JESSIE AVE,12023068000,TH-TWO & 1/2 STOREY,2016,8,"$375,000","$394,100"
915 JESSIE AVE,12023067000,TH-TWO & 1/2 STOREY,2017,7,"$377,200","$385,100"
917 JESSIE AVE,12023066000,TH-TWO & 1/2 STOREY,2017,10,"$400,000","$405,200"
918 JESSIE AVE,12023119000,OS-ONE STOREY,2017,8,"$252,000","$256,800"
297 LILAC ST,12022681000,TS-TWO STOREY,2017,7,"$661,500","$675,400"
302 LILAC ST,12022831000,O3-ONE & 3/4 STOREY,2016,7,"$289,000","$304,600"
370 LILAC ST,12020820800,TS-TWO STOREY,2016,7,"$238,000","$250,900"
787 LORETTE AVE,12020206000,OS-ONE STOREY,2016,8,"$241,000","$253,300"
791 LORETTE AVE,12020205000,OH-ONE & 1/2 STOREY,2016,9,"$215,000","$225,300"
801 LORETTE AVE,12020202000,OH-ONE & 1/2 STOREY,2016,3,"$227,500","$242,300"
803 LORETTE AVE,12020201000,OH-ONE & 1/2 STOREY,2016,8,"$189,000","$198,600"
813 LORETTE AVE,12020276100,OS-ONE STOREY,2017,5,"$213,000","$218,800"
845 LORETTE AVE,12020267000,OS-ONE STOREY,2017,12,"$228,000","$229,800"
852 LORETTE AVE,12015302000,OS-ONE STOREY,2017,2,"$200,000","$207,000"
891 LORETTE AVE,12020297000,OS-ONE STOREY,2017,4,"$285,000","$293,300"
594 MULVEY AVE,12021982000,O3-ONE & 3/4 STOREY,2017,7,"$220,000","$224,600"
599 MULVEY AVE,12021912000,O3-ONE & 3/4 STOREY,2016,1,"$257,900","$276,200"
622 MULVEY AVE,12022008000,TS-TWO STOREY,2016,9,"$246,000","$257,800"
624 MULVEY AVE,12022009000,TS-TWO STOREY,2016,4,"$242,000","$257,000"
626 MULVEY AVE,12022010000,TH-TWO & 1/2 STOREY,2016,7,"$336,626","$354,800"
630 MULVEY AVE,12022012000,TS-TWO STOREY,2016,9,"$205,000","$214,800"
632 MULVEY AVE,12022013000,TS-TWO STOREY,2016,9,"$254,500","$266,700"
636 MULVEY AVE,12022015000,OH-ONE & 1/2 STOREY,2016,4,"$279,999","$297,400"
652 MULVEY AVE,12022342000,TS-TWO STOREY,2016,11,"$296,000","$308,700"
669 MULVEY AVE,12022295000,TS-TWO STOREY,2017,3,"$240,000","$247,700"
677 MULVEY AVE,12022292000,TS-TWO STOREY,2016,9,"$161,900","$169,700"
679 MULVEY AVE,12022291000,TS-TWO STOREY,2016,11,"$227,500","$237,300"
706 MULVEY AVE,12022383000,TH-TWO & 1/2 STOREY,2017,8,"$282,000","$287,400"
748 MULVEY AVE,12022768000,OH-ONE & 1/2 STOREY,2016,9,"$229,900","$240,900"
758 MULVEY AVE,12022773000,TS-TWO STOREY,2016,4,"$240,000","$254,900"
764 MULVEY AVE,12022776000,TS-TWO STOREY,2017,11,"$281,000","$284,100"
768 MULVEY AVE,12022778000,TH-TWO & 1/2 STOREY,2017,5,"$287,000","$294,700"
813 MULVEY AVE,12022821000,TS-TWO STOREY,2016,5,"$287,500","$304,800"
814 MULVEY AVE,12022802000,TS-TWO STOREY,2016,8,"$300,000","$315,300"
834 MULVEY AVE,12022811000,OS-ONE STOREY,2017,9,"$250,000","$254,000"
862 MULVEY AVE,12023171000,OS-ONE STOREY,2017,5,"$225,000","$231,100"
889 MULVEY AVE,12023122000,OS-ONE STOREY,2016,7,"$214,000","$225,600"
753 SCOTLAND AVE,12096158200,TS-TWO STOREY,2017,8,"$200,000","$203,800"
758 SCOTLAND AVE,12015274500,TS-TWO STOREY,2016,5,"$408,400","$432,900"
772 SCOTLAND AVE,12015270100,OH-ONE & 1/2 STOREY,2017,1,"$255,000","$264,700"
782 SCOTLAND AVE,12015267100,TS-TWO STOREY,2017,8,"$225,000","$229,300"
857 SCOTLAND AVE,12015363000,OS-ONE STOREY,2017,3,"$323,000","$333,300"
558 WARSAW AVE,12021936000,TH-TWO & 1/2 STOREY,2016,9,"$287,000","$300,800"
591 WARSAW AVE,12021875000,TS-TWO STOREY,2016,8,"$260,591","$273,900"
598 WARSAW AVE,12021948000,OH-ONE & 1/2 STOREY,2016,12,"$198,000","$205,900"
600 WARSAW AVE,12021949000,OH-ONE & 1/2 STOREY,2017,1,"$154,000","$159,900"
604 WARSAW AVE,12021951000,OH-ONE & 1/2 STOREY,2017,12,"$215,000","$216,700"
618 WARSAW AVE,12022030000,O3-ONE & 3/4 STOREY,2016,2,"$275,000","$293,700"
629 WARSAW AVE,12022058000,TH-TWO & 1/2 STOREY,2016,8,"$308,000","$323,700"
642 WARSAW AVE,12022042000,TH-TWO & 1/2 STOREY,2016,8,"$330,000","$346,800"
647 WARSAW AVE,12022051000,TS-TWO STOREY,2016,6,"$290,000","$306,500"
680 WARSAW AVE,12022311000,TS-TWO STOREY,2017,10,"$240,000","$243,100"
692 WARSAW AVE,12022315000,TS-TWO STOREY,2017,8,"$260,000","$264,900"
694 WARSAW AVE,12022316000,TS-TWO STOREY,2016,1,"$270,000","$289,200"
707 WARSAW AVE,12022260000,OH-ONE & 1/2 STOREY,2017,4,"$321,000","$330,300"
715 WARSAW AVE,12022441000,OS-ONE STOREY,2017,6,"$242,000","$247,800"
726 WARSAW AVE,12022414000,OH-ONE & 1/2 STOREY,2016,11,"$239,900","$250,200"
728 WARSAW AVE,12022415000,OH-ONE & 1/2 STOREY,2017,7,"$256,000","$261,400"
729 WARSAW AVE,12022434000,TS-TWO STOREY,2017,4,"$223,000","$229,500"
738 WARSAW AVE,12022420000,OH-ONE & 1/2 STOREY,2017,6,"$228,000","$233,500"
743 WARSAW AVE,12022431000,TS-TWO STOREY,2017,8,"$270,000","$275,100"
763 WARSAW AVE,12022695000,TH-TWO & 1/2 STOREY,2017,9,"$315,000","$320,000"
767 WARSAW AVE,12022693000,TS-TWO STOREY,2016,6,"$249,000","$263,200"
799 WARSAW AVE,12022687000,TH-TWO & 1/2 STOREY,2016,11,"$320,000","$333,800"
844 WARSAW AVE,12022833000,TH-TWO & 1/2 STOREY,2016,6,"$309,000","$326,600"
903 WARSAW AVE,12023094000,OS-ONE STOREY,2016,8,"$310,000","$325,800"
905 WARSAW AVE,12023093000,OS-ONE STOREY,2016,8,"$285,000","$299,500"
703 CARTER AVE,12013483000,TS-TWO STOREY,2017,3,"$305,000","$314,800"
705 CARTER AVE,12013481000,OH-ONE & 1/2 STOREY,2016,3,"$263,000","$280,100"
720 CARTER AVE,12013437000,OH-ONE & 1/2 STOREY,2017,11,"$216,000","$218,400"
724 CARTER AVE,12013438000,OS-ONE STOREY,2016,6,"$170,000","$179,700"
801 CARTER AVE,12097803415,OS-ONE STOREY,2016,6,"$218,500","$231,000"
807A CARTER AVE,12097790400,BL-BI-LEVEL,2017,4,"$438,000","$450,700"
831 CARTER AVE,12013708000,OH-ONE & 1/2 STOREY,2017,11,"$282,100","$285,200"
838 CARTER AVE,12013650000,OH-ONE & 1/2 STOREY,2016,2,"$260,000","$277,700"
846 CARTER AVE,12013654000,OS-ONE STOREY,2017,11,"$155,000","$156,700"
850 CARTER AVE,12013655000,OS-ONE STOREY,2017,3,"$198,000","$204,300"
851 CARTER AVE,12013701000,OS-ONE STOREY,2017,9,"$179,900","$182,800"
852 CARTER AVE,12013656000,OS-ONE STOREY,2016,9,"$190,000","$199,100"
651 EBBY AVE,12013606400,OS-ONE STOREY,2016,9,"$176,000","$184,400"
695 EBBY AVE,12013642200,OH-ONE & 1/2 STOREY,2016,11,"$214,900","$224,100"
698 EBBY AVE,12012652000,OH-ONE & 1/2 STOREY,2018,1,"$275,000","$276,400"
757 HECTOR AVE,12013451100,OS-ONE STOREY,2016,8,"$476,000","$500,300"
765 HECTOR AVE,12097804470,OS-ONE STOREY,2017,6,"$234,500","$240,100"
783 HECTOR AVE,12013584000,OS-ONE STOREY,2016,7,"$195,000","$205,500"
785 HECTOR AVE,12013583000,OH-ONE & 1/2 STOREY,2016,10,"$220,000","$230,100"
790 HECTOR AVE,12013588000,OS-ONE STOREY,2016,4,"$252,000","$267,600"
793 HECTOR AVE,12013581000,OH-ONE & 1/2 STOREY,2016,10,"$192,000","$200,800"
817 HECTOR AVE,12013574000,BL-BI-LEVEL,2017,8,"$430,000","$438,200"
818 HECTOR AVE,12013595000,OS-ONE STOREY,2016,11,"$211,000","$220,100"
849 HECTOR AVE,12013671000,TS-TWO STOREY,2016,8,"$325,000","$341,600"
870 HECTOR AVE,12013626000,OH-ONE & 1/2 STOREY,2017,9,"$190,000","$193,000"
698 JACKSON AVE,12012631000,OS-ONE STOREY,2017,8,"$330,000","$336,300"
706 JACKSON AVE,12012628000,OS-ONE STOREY,2016,8,"$246,000","$258,500"
707 JACKSON AVE,12012645000,OH-ONE & 1/2 STOREY,2017,7,"$250,000","$255,300"
712 JACKSON AVE,12012626000,OS-ONE STOREY,2016,1,"$245,900","$263,400"
727 JACKSON AVE,12012640000,TS-TWO STOREY,2017,9,"$262,000","$266,200"
731 WEATHERDON AVE,12013489000,OH-ONE & 1/2 STOREY,2016,9,"$195,000","$204,400"
746 WEATHERDON AVE,12013463100,OH-ONE & 1/2 STOREY,2017,5,"$225,900","$232,000"
773 WEATHERDON AVE,12013501000,TS-TWO STOREY,2016,10,"$389,773","$407,700"
777 WEATHERDON AVE,12013503000,OS-ONE STOREY,2017,6,"$220,000","$225,300"
778 WEATHERDON AVE,12013520000,O3-ONE & 3/4 STOREY,2016,11,"$130,000","$135,600"
813 WEATHERDON AVE,12013516000,OS-ONE STOREY,2016,9,"$185,000","$193,900"
848 WEATHERDON AVE,12013691000,O3-ONE & 3/4 STOREY,2017,9,"$252,000","$256,000"
489 CORYDON AVE,12021559000,TS-TWO STOREY,2016,10,"$380,000","$397,500"
467 GERTRUDE AVE,12021668000,TH-TWO & 1/2 STOREY,2017,8,"$320,000","$326,100"
481 GERTRUDE AVE,12021654000,TH-TWO & 1/2 STOREY,2017,12,"$283,500","$285,800"
497 GERTRUDE AVE,12021652000,TH-TWO & 1/2 STOREY,2018,1,"$335,000","$336,700"
584 GERTRUDE AVE,12021787000,TH-TWO & 1/2 STOREY,2016,10,"$275,000","$287,700"
880 GROSVENOR AVE,12022972000,TH-TWO & 1/2 STOREY,2017,5,"$396,000","$406,700"
500 MCMILLAN AVE,12021584000,TS-TWO STOREY,2016,5,"$297,000","$314,800"
519 MCMILLAN AVE,12021597000,TH-TWO & 1/2 STOREY,2017,7,"$332,000","$339,000"
563 MCMILLAN AVE,12021775000,O3-ONE & 3/4 STOREY,2017,10,"$270,000","$273,500"
587 MCMILLAN AVE,12021768000,TH-TWO & 1/2 STOREY,2016,5,"$300,000","$318,000"
635 MCMILLAN AVE,12022149000,TS-TWO STOREY,2017,9,"$275,000","$279,400"
654 MCMILLAN AVE,12022134000,O3-ONE & 3/4 STOREY,2016,10,"$332,500","$347,800"
656 MCMILLAN AVE,12022135000,O3-ONE & 3/4 STOREY,2016,9,"$236,100","$247,400"
715 MCMILLAN AVE,12022185000,OH-ONE & 1/2 STOREY,2017,10,"$333,000","$337,300"
735 MCMILLAN AVE,12022515000,TH-TWO & 1/2 STOREY,2016,8,"$454,000","$477,200"
747 MCMILLAN AVE,12022509000,TH-TWO & 1/2 STOREY,2016,10,"$505,000","$528,200"
767 MCMILLAN AVE,12022605000,TH-TWO & 1/2 STOREY,2016,8,"$325,000","$341,600"
819 MCMILLAN AVE,12022931000,O3-ONE & 3/4 STOREY,2017,10,"$349,900","$354,400"
825 MCMILLAN AVE,12022928000,TS-TWO STOREY,2017,9,"$355,000","$360,700"
829 MCMILLAN AVE,12022926000,TH-TWO & 1/2 STOREY,2017,10,"$362,900","$367,600"
837 MCMILLAN AVE,12022922000,TH-TWO & 1/2 STOREY,2017,8,"$498,000","$507,500"
101 NASSAU ST N,12032175100,TS-TWO STOREY,2016,6,"$360,000","$380,500"
180 NASSAU ST N,12021640000,TH-TWO & 1/2 STOREY,2017,12,"$505,000","$509,000"
215 NASSAU ST N,12021776000,TS-TWO STOREY,2016,6,"$295,000","$311,800"
101 NORQUAY ST,12032156000,TH-TWO & 1/2 STOREY,2016,7,"$320,000","$337,300"
575 WARDLAW AVE,12021720900,TS-TWO STOREY,2016,6,"$320,000","$338,200"
136 WELLINGTON CRES,12031731100,TS-TWO STOREY,2017,6,"$250,000","$256,000"
122 BOLE ST,12032058000,O3-ONE & 3/4 STOREY,2017,9,"$278,000","$282,400"
125 BOLE ST,12032068000,TH-TWO & 1/2 STOREY,2016,12,"$223,000","$231,900"
101 CAUCHON ST,12032011000,TH-TWO & 1/2 STOREY,2016,3,"$360,000","$383,400"
101 CAUCHON ST,12032011000,TH-TWO & 1/2 STOREY,2017,4,"$405,000","$416,700"
117 CAUCHON ST,12032007000,O3-ONE & 3/4 STOREY,2017,10,"$277,300","$280,900"
109 CLARKE ST,12031966000,TH-TWO & 1/2 STOREY,2017,8,"$465,000","$473,800"
107 LEWIS ST,12031989000,O3-ONE & 3/4 STOREY,2016,11,"$250,000","$260,800"
111 LEWIS ST,12031987000,TH-TWO & 1/2 STOREY,2018,1,"$390,000","$392,000"
146 RIVER AVE,12031944000,O3-ONE & 3/4 STOREY,2017,1,"$250,000","$259,500"
146 RIVER AVE,12031944000,O3-ONE & 3/4 STOREY,2018,1,"$345,000","$346,700"
110 SCOTT ST,12032020000,TH-TWO & 1/2 STOREY,2017,8,"$290,000","$295,500"
112 SCOTT ST,12032019000,TS-TWO STOREY,2016,4,"$225,000","$239,000"
123 SCOTT ST,12031788000,TH-TWO & 1/2 STOREY,2017,9,"$350,000","$355,600"
321 WARDLAW AVE,12021133000,TS-TWO STOREY,2017,1,"$240,000","$249,100"
381 WARDLAW AVE,12021190000,TH-TWO & 1/2 STOREY,2016,6,"$419,900","$443,800"
394 WARDLAW AVE,12021225100,TS-TWO STOREY,2016,8,"$290,000","$304,800"
22 ALLOWAY AVE,12090222000,TH-TWO & 1/2 STOREY,2018,1,"$290,000","$291,500"
31 ALLOWAY AVE,12090194000,TH-TWO & 1/2 STOREY,2017,6,"$320,000","$327,700"
43 ALLOWAY AVE,12090191000,TH-TWO & 1/2 STOREY,2017,2,"$350,000","$362,300"
48 ALLOWAY AVE,12090215000,OH-ONE & 1/2 STOREY,2017,3,"$200,000","$206,400"
27 ARLINGTON ST,12082413000,O3-ONE & 3/4 STOREY,2017,3,"$299,000","$308,600"
43 ARLINGTON ST,12082421000,TS-TWO STOREY,2017,7,"$278,000","$283,800"
44 ARLINGTON ST,12082155000,TH-TWO & 1/2 STOREY,2017,3,"$287,000","$296,200"
51 ARLINGTON ST,12082424000,TS-TWO STOREY,2016,5,"$355,000","$376,300"
78 ARLINGTON ST,12082229000,TS-TWO STOREY,2017,11,"$280,775","$283,900"
93 ARLINGTON ST,12082448000,TH-TWO & 1/2 STOREY,2016,10,"$354,500","$370,800"
124 ARLINGTON ST,12082240000,TS-TWO STOREY,2017,7,"$255,000","$260,400"
126 ARLINGTON ST,12082241000,TS-TWO STOREY,2017,11,"$259,000","$261,800"
132 ARLINGTON ST,12082243000,TH-TWO & 1/2 STOREY,2016,10,"$312,000","$326,400"
134 ARLINGTON ST,12082244000,TH-TWO & 1/2 STOREY,2016,6,"$315,000","$333,000"
163 ARLINGTON ST,12082534000,TH-TWO & 1/2 STOREY,2016,9,"$390,000","$408,700"
174 ARLINGTON ST,12082297000,O3-ONE & 3/4 STOREY,2016,7,"$250,000","$263,500"
175 ARLINGTON ST,12082539000,TH-TWO & 1/2 STOREY,2016,6,"$320,000","$338,200"
176 ARLINGTON ST,12082298000,TS-TWO STOREY,2016,11,"$175,000","$182,500"
183 ARLINGTON ST,12082550000,O3-ONE & 3/4 STOREY,2017,9,"$252,000","$256,000"
239 ARLINGTON ST,12082587000,TH-TWO & 1/2 STOREY,2017,5,"$300,000","$308,100"
140 AUBREY ST,12081447000,OS-ONE STOREY,2016,5,"$281,500","$298,400"
142 AUBREY ST,12081448000,OS-ONE STOREY,2016,7,"$278,000","$293,000"
152 AUBREY ST,12081450000,OH-ONE & 1/2 STOREY,2016,7,"$210,000","$221,300"
176 AUBREY ST,12081456000,O3-ONE & 3/4 STOREY,2016,7,"$259,000","$273,000"
199 AUBREY ST,12081542000,OH-ONE & 1/2 STOREY,2016,11,"$325,500","$339,500"
201 AUBREY ST,12081543000,OS-ONE STOREY,2017,7,"$245,000","$250,100"
205 AUBREY ST,12081544000,TS-TWO STOREY,2016,6,"$270,000","$285,400"
206 AUBREY ST,12081465000,TS-TWO STOREY,2017,5,"$305,000","$313,200"
218 AUBREY ST,12081469000,OS-ONE STOREY,2016,7,"$200,000","$210,800"
255 AUBREY ST,12081560000,O3-ONE & 3/4 STOREY,2017,8,"$260,000","$264,900"
266 AUBREY ST,12081478000,TH-TWO & 1/2 STOREY,2017,12,"$370,000","$373,000"
271 AUBREY ST,12081564000,TH-TWO & 1/2 STOREY,2016,4,"$269,900","$286,600"
313 AUBREY ST,12081578000,O3-ONE & 3/4 STOREY,2017,7,"$259,900","$265,400"
315 AUBREY ST,12081579000,O3-ONE & 3/4 STOREY,2017,9,"$163,000","$165,600"
505 BASSWOOD PL,12080874000,TS-TWO STOREY,2016,11,"$288,000","$300,400"
513 BASSWOOD PL,12080878000,TS-TWO STOREY,2016,6,"$335,000","$354,100"
524 BASSWOOD PL,12080857000,TS-TWO STOREY,2016,10,"$283,000","$296,000"
529 BASSWOOD PL,12080885000,TS-TWO STOREY,2016,8,"$275,000","$289,000"
738 BROADWAY,12090288000,TH-TWO & 1/2 STOREY,2016,7,"$235,000","$247,700"
495 CAMDEN PL,12080692000,O3-ONE & 3/4 STOREY,2017,11,"$235,000","$237,600"
508 CAMDEN PL,12080668000,TS-TWO STOREY,2016,4,"$243,000","$258,100"
508 CAMDEN PL,12080668000,TS-TWO STOREY,2016,10,"$337,000","$352,500"
528 CAMDEN PL,12080677000,TH-TWO & 1/2 STOREY,2017,8,"$350,000","$356,700"
87 CANORA ST,12082823000,TH-TWO & 1/2 STOREY,2017,11,"$337,000","$340,700"
128 CANORA ST,12082780000,TH-TWO & 1/2 STOREY,2018,1,"$295,000","$296,500"
143 CANORA ST,12082839000,TH-TWO & 1/2 STOREY,2017,10,"$350,300","$354,900"
145 CANORA ST,12082840000,TH-TWO & 1/2 STOREY,2017,9,"$336,000","$341,400"
192 CANORA ST,12082814000,TH-TWO & 1/2 STOREY,2018,1,"$300,000","$301,500"
66 CHESTNUT ST,12082905000,TS-TWO STOREY,2016,11,"$295,100","$307,800"
66 CHESTNUT ST,12082905000,TS-TWO STOREY,2017,6,"$304,999","$312,300"
77 CHESTNUT ST,12082930000,TH-TWO & 1/2 STOREY,2017,7,"$286,000","$292,000"
83 CHESTNUT ST,12082933000,TH-TWO & 1/2 STOREY,2017,7,"$310,200","$316,700"
91 CHESTNUT ST,12082936000,TH-TWO & 1/2 STOREY,2016,9,"$285,000","$298,700"
109 CHESTNUT ST,12082941000,TH-TWO & 1/2 STOREY,2017,7,"$370,000","$377,800"
168 CHESTNUT ST,12083074000,TH-TWO & 1/2 STOREY,2016,8,"$410,000","$430,900"
183 CHESTNUT ST,12083040000,TH-TWO & 1/2 STOREY,2016,7,"$359,000","$378,400"
187 CHESTNUT ST,12083042000,TH-TWO & 1/2 STOREY,2016,12,"$261,500","$272,000"
215 CHESTNUT ST,12083117000,TH-TWO & 1/2 STOREY,2016,4,"$340,000","$361,100"
484 CLIFTON ST,12080565000,TS-TWO STOREY,2016,10,"$233,500","$244,200"
500 CLIFTON ST,12080573000,TS-TWO STOREY,2016,6,"$239,900","$253,600"
524 CLIFTON ST,12080579000,TH-TWO & 1/2 STOREY,2017,12,"$355,000","$357,800"
470 CRAIG ST,12080335000,TS-TWO STOREY,2017,6,"$250,000","$256,000"
471 CRAIG ST,12080342000,TS-TWO STOREY,2017,5,"$305,500","$313,700"
475 CRAIG ST,12080344000,TS-TWO STOREY,2016,7,"$254,900","$268,700"
479 CRAIG ST,12080346000,O3-ONE & 3/4 STOREY,2017,8,"$235,000","$239,500"
483 CRAIG ST,12080348000,O3-ONE & 3/4 STOREY,2017,8,"$239,000","$243,500"
485 CRAIG ST,12080349000,O3-ONE & 3/4 STOREY,2016,7,"$298,000","$314,100"
490 CRAIG ST,12080322000,O3-ONE & 3/4 STOREY,2016,10,"$165,000","$172,600"
490 CRAIG ST,12080322000,O3-ONE & 3/4 STOREY,2017,12,"$275,000","$277,200"
498 CRAIG ST,12080318000,O3-ONE & 3/4 STOREY,2017,3,"$295,000","$304,400"
509 CRAIG ST,12080360000,TS-TWO STOREY,2016,9,"$290,000","$303,900"
522 CRAIG ST,12080309000,OH-ONE & 1/2 STOREY,2016,8,"$230,000","$241,700"
476 DOMINION ST,12081105000,TS-TWO STOREY,2017,8,"$381,000","$388,200"
519 DOMINION ST,12081154000,TH-TWO & 1/2 STOREY,2017,7,"$345,000","$352,200"
534 DOMINION ST,12081130000,OH-ONE & 1/2 STOREY,2017,2,"$276,000","$285,700"
539 DOMINION ST,12081163000,OH-ONE & 1/2 STOREY,2016,8,"$245,000","$257,500"
14 DUNDURN PL,12090050000,TH-TWO & 1/2 STOREY,2016,7,"$300,000","$316,200"
14 DUNDURN PL,12090050000,TH-TWO & 1/2 STOREY,2018,3,"$340,000","$340,000"
18 DUNDURN PL,12090051000,TH-TWO & 1/2 STOREY,2016,7,"$330,000","$347,800"
50 DUNDURN PL,12082994000,TH-TWO & 1/2 STOREY,2017,10,"$258,000","$261,400"
50 DUNDURN PL,12082994000,TH-TWO & 1/2 STOREY,2018,2,"$343,500","$344,500"
116 ETHELBERT ST,12082695000,TH-TWO & 1/2 STOREY,2016,8,"$434,000","$456,100"
122 ETHELBERT ST,12082693000,TH-TWO & 1/2 STOREY,2016,1,"$322,000","$344,900"
123 ETHELBERT ST,12082752000,TH-TWO & 1/2 STOREY,2016,7,"$400,000","$421,600"
125 ETHELBERT ST,12082753000,TH-TWO & 1/2 STOREY,2016,6,"$430,000","$454,500"
184 ETHELBERT ST,12082679000,TH-TWO & 1/2 STOREY,2017,8,"$431,000","$439,200"
