Property Address,Roll Number,Building Type,Sale Year,Sale Month,Sale Price,Time Adjust Sale Price
227 MELROSE AVE W,9000276000,OS-ONE STOREY,2017,5,"$230,000","$234,400"
304 MELROSE AVE W,9000053500,TS-TWO STOREY,2018,3,"$235,000","$235,000"
316 MELROSE AVE W,9000051000,BL-BI-LEVEL,2017,9,"$285,000","$288,100"
317 MELROSE AVE W,9000286500,OH-ONE & 1/2 STOREY,2017,2,"$192,000","$196,800"
323 MELROSE AVE W,9000287500,OH-ONE & 1/2 STOREY,2016,12,"$190,000","$195,500"
329 MELROSE AVE W,9000288500,OH-ONE & 1/2 STOREY,2017,12,"$170,000","$171,000"
352 MELROSE AVE W,9000042500,O3-ONE & 3/4 STOREY,2017,2,"$195,000","$199,900"
356 MELROSE AVE W,9000041500,O3-ONE & 3/4 STOREY,2016,12,"$212,000","$218,100"
359 MELROSE AVE W,9010297500,BL-BI-LEVEL,2017,10,"$245,000","$247,200"
418 MELROSE AVE W,9000021500,OS-ONE STOREY,2016,7,"$229,900","$238,600"
444 MELROSE AVE W,9000015500,OS-ONE STOREY,2016,7,"$271,500","$281,800"
448 MELROSE AVE W,9000015000,OS-ONE STOREY,2017,8,"$297,000","$300,900"
516 MELROSE AVE W,9005567500,OS-ONE STOREY,2016,3,"$212,000","$221,800"
523 MELROSE AVE W,9005492500,OS-ONE STOREY,2016,5,"$238,500","$248,500"
529 MELROSE AVE W,9005494000,OS-ONE STOREY,2017,7,"$238,000","$241,600"
537 MELROSE AVE W,9005495500,OS-ONE STOREY,2017,7,"$218,900","$222,200"
539 MELROSE AVE W,9005496000,OS-ONE STOREY,2017,10,"$262,000","$264,400"
613 MELROSE AVE W,9005507500,OS-ONE STOREY,2016,1,"$250,000","$262,500"
618 MELROSE AVE W,9005552500,OS-ONE STOREY,2017,3,"$235,000","$240,400"
631 MELROSE AVE W,9005510000,OS-ONE STOREY,2016,9,"$238,631","$246,700"
709 MELROSE AVE W,9005519500,OS-ONE STOREY,2016,11,"$280,000","$288,700"
716 MELROSE AVE W,9005540500,OS-ONE STOREY,2016,12,"$245,000","$252,100"
717 MELROSE AVE W,9005521000,OS-ONE STOREY,2016,7,"$265,000","$275,100"
723 MELROSE AVE W,9005522000,OS-ONE STOREY,2016,6,"$272,900","$283,800"
229 PANDORA AVE E,9000100500,OH-ONE & 1/2 STOREY,2016,9,"$200,000","$206,800"
327 PANDORA AVE E,9000112500,OH-ONE & 1/2 STOREY,2016,1,"$207,000","$217,400"
329 PANDORA AVE E,9010260300,OH-ONE & 1/2 STOREY,2017,12,"$225,000","$226,400"
119 PANDORA AVE W,9000075000,TS-TWO STOREY,2018,2,"$290,000","$290,600"
621 PANDORA AVE W,9005547000,OS-ONE STOREY,2016,12,"$180,000","$185,200"
1313 PLESSIS RD,9005537000,OS-ONE STOREY,2017,5,"$305,000","$310,800"
328 REGENT AVE E,9000224000,OS-ONE STOREY,2016,8,"$216,000","$223,800"
406 REGENT AVE E,9000207500,OS-ONE STOREY,2016,12,"$286,000","$294,300"
432 REGENT AVE E,9000211500,OH-ONE & 1/2 STOREY,2016,11,"$254,000","$261,900"
502 REGENT AVE E,9000185000,OH-ONE & 1/2 STOREY,2017,9,"$250,000","$252,800"
512 REGENT AVE E,9000186500,OS-ONE STOREY,2016,12,"$191,000","$196,500"
548 REGENT AVE E,9000196000,OS-ONE STOREY,2017,9,"$220,000","$222,400"
558 REGENT AVE E,9000198500,OS-ONE STOREY,2016,2,"$223,000","$233,700"
322 REGENT AVE W,9000302500,OH-ONE & 1/2 STOREY,2017,11,"$225,000","$226,800"
330 REGENT AVE W,9000301000,OH-ONE & 1/2 STOREY,2018,1,"$165,000","$165,700"
628 REGENT AVE W,9005513000,OS-ONE STOREY,2016,8,"$225,000","$233,100"
634 REGENT AVE W,9005511600,OS-ONE STOREY,2016,11,"$202,500","$208,800"
732 REGENT AVE W,9005525000,OS-ONE STOREY,2017,8,"$219,900","$222,800"
736 REGENT AVE W,9005524600,OH-ONE & 1/2 STOREY,2016,9,"$215,000","$222,300"
501 BOND ST,9000653500,TS-TWO STOREY,2017,9,"$331,275","$334,900"
503 BOND ST,9000653000,BL-BI-LEVEL,2017,6,"$282,000","$286,800"
511 BOND ST,9000651000,TS-TWO STOREY,2016,11,"$230,000","$237,100"
600 BOND ST,9000783500,TS-TWO STOREY,2016,9,"$305,300","$315,700"
700 BOND ST,9000900500,OS-ONE STOREY,2017,6,"$187,000","$190,200"
704 BOND ST,9000901500,OH-ONE & 1/2 STOREY,2016,9,"$250,000","$258,500"
709 BOND ST,9000881000,OH-ONE & 1/2 STOREY,2016,7,"$227,000","$235,600"
809 BOND ST,9000994500,OS-ONE STOREY,2016,6,"$216,250","$224,900"
900 BOND ST,9001090000,OH-ONE & 1/2 STOREY,2016,9,"$225,000","$232,700"
501 DAY ST,9000664000,OH-ONE & 1/2 STOREY,2016,8,"$248,900","$257,900"
603 DAY ST,9000777000,OS-ONE STOREY,2016,3,"$184,900","$193,400"
803 DAY ST,9000982500,OS-ONE STOREY,2016,10,"$214,900","$222,000"
122 HARVARD AVE W,9000903500,OH-ONE & 1/2 STOREY,2017,5,"$221,000","$225,200"
215 HARVARD AVE W,9000998500,OH-ONE & 1/2 STOREY,2016,7,"$242,100","$251,300"
218 HARVARD AVE W,9000890000,TS-TWO STOREY,2016,7,"$259,000","$268,800"
306 HARVARD AVE W,9000880000,O3-ONE & 3/4 STOREY,2017,8,"$150,000","$152,000"
308 HARVARD AVE W,9000879500,OS-ONE STOREY,2017,7,"$130,000","$132,000"
313 HARVARD AVE W,9001010000,O3-ONE & 3/4 STOREY,2016,10,"$230,000","$237,600"
330 HARVARD AVE W,9000875500,OH-ONE & 1/2 STOREY,2016,5,"$187,500","$195,400"
411 HARVARD AVE W,9001026500,OH-ONE & 1/2 STOREY,2018,3,"$238,000","$238,000"
429 HARVARD AVE W,9001029500,OH-ONE & 1/2 STOREY,2016,10,"$220,000","$227,300"
433 HARVARD AVE W,9001030500,OS-ONE STOREY,2017,5,"$237,000","$241,500"
505 HOKA ST,9005400500,OS-ONE STOREY,2016,4,"$254,505","$265,700"
607 HOKA ST,9005330500,OS-ONE STOREY,2017,6,"$210,000","$213,600"
910 HOKA ST,9001055500,OS-ONE STOREY,2016,6,"$239,900","$249,500"
122 KILDARE AVE W,9001092000,OS-ONE STOREY,2017,2,"$230,000","$235,800"
214 KILDARE AVE W,9001083000,OS-ONE STOREY,2017,5,"$134,000","$136,500"
306 KILDARE AVE W,9001073000,OS-ONE STOREY,2016,9,"$239,000","$247,100"
505 MADELINE ST,9000613000,OH-ONE & 1/2 STOREY,2018,2,"$207,000","$207,400"
601 MADELINE ST,9000826500,OS-ONE STOREY,2017,7,"$225,000","$228,400"
607 MADELINE ST,9000825000,OS-ONE STOREY,2017,1,"$178,000","$182,800"
612 MADELINE ST,9000816000,OS-ONE STOREY,2016,12,"$242,000","$249,000"
805 MADELINE ST,9001024500,TS-TWO STOREY,2017,6,"$210,000","$213,600"
807 MADELINE ST,9001024000,OS-ONE STOREY,2016,5,"$230,000","$239,700"
903 MADELINE ST,9001045000,OS-ONE STOREY,2016,12,"$200,000","$205,800"
903 MADELINE ST,9001045000,OS-ONE STOREY,2017,8,"$219,900","$222,800"
904 MADELINE ST,9001068500,OS-ONE STOREY,2016,5,"$185,000","$192,800"
907 MADELINE ST,9001044000,OH-ONE & 1/2 STOREY,2017,11,"$186,900","$188,400"
908 MADELINE ST,9001069500,OH-ONE & 1/2 STOREY,2017,7,"$162,500","$164,900"
911 MADELINE ST,9001043000,OH-ONE & 1/2 STOREY,2016,11,"$104,900","$108,200"
113 RAVELSTON AVE W,9000779500,OH-ONE & 1/2 STOREY,2017,7,"$227,000","$230,400"
115 RAVELSTON AVE W,9000780000,O3-ONE & 3/4 STOREY,2016,8,"$114,000","$118,100"
119 RAVELSTON AVE W,9000781000,OS-ONE STOREY,2017,5,"$230,000","$234,400"
122 RAVELSTON AVE W,9000672000,OS-ONE STOREY,2016,10,"$200,000","$206,600"
206 RAVELSTON AVE W,9010473850,BL-BI-LEVEL,2016,9,"$259,900","$268,700"
208 RAVELSTON AVE W,9010473855,BL-BI-LEVEL,2016,11,"$264,900","$273,100"
212 RAVELSTON AVE W,9000660500,TS-TWO STOREY,2016,2,"$136,000","$142,500"
217 RAVELSTON AVE W,9000795500,OH-ONE & 1/2 STOREY,2016,5,"$160,000","$166,700"
218 RAVELSTON AVE W,9000659000,OH-ONE & 1/2 STOREY,2016,7,"$209,000","$216,900"
309 RAVELSTON AVE W,9000806000,OS-ONE STOREY,2016,7,"$203,100","$210,800"
323 RAVELSTON AVE W,9000809000,OS-ONE STOREY,2017,3,"$153,000","$156,500"
334 RAVELSTON AVE W,9010438800,O3-ONE & 3/4 STOREY,2016,8,"$250,000","$259,000"
337 RAVELSTON AVE W,9000812000,OS-ONE STOREY,2017,10,"$214,100","$216,000"
339 RAVELSTON AVE W,9000812500,OS-ONE STOREY,2017,8,"$174,000","$176,300"
340 RAVELSTON AVE W,9000643600,OS-ONE STOREY,2016,11,"$248,000","$255,700"
344 RAVELSTON AVE W,9000642500,OH-ONE & 1/2 STOREY,2017,6,"$248,500","$252,700"
418 RAVELSTON AVE W,9000626000,OH-ONE & 1/2 STOREY,2016,8,"$197,000","$204,100"
507 RAVELSTON AVE W,9005332500,O3-ONE & 3/4 STOREY,2017,10,"$208,500","$210,400"
518 RAVELSTON AVE W,9005412500,OS-ONE STOREY,2017,4,"$225,000","$229,700"
553 RAVELSTON AVE W,9005347000,OS-ONE STOREY,2017,5,"$221,000","$225,200"
561 RAVELSTON AVE W,9005348000,OS-ONE STOREY,2017,9,"$232,000","$234,600"
569 RAVELSTON AVE W,9005349000,OS-ONE STOREY,2016,7,"$215,000","$223,200"
705 RAVELSTON AVE W,9005350000,OS-ONE STOREY,2016,5,"$205,000","$213,600"
731 RAVELSTON AVE W,9005361500,OS-ONE STOREY,2016,4,"$210,000","$219,200"
731 RAVELSTON AVE W,9005361500,OS-ONE STOREY,2016,9,"$265,000","$274,000"
735 RAVELSTON AVE W,9005362500,OS-ONE STOREY,2016,11,"$220,500","$227,300"
353 REGENT AVE W,9000358000,OS-ONE STOREY,2016,6,"$206,000","$214,200"
435 REGENT AVE W,9000334500,OS-ONE STOREY,2016,10,"$215,000","$222,100"
449 REGENT AVE W,9000336500,OS-ONE STOREY,2017,8,"$253,000","$256,300"
543 REGENT AVE W,9005481000,OS-ONE STOREY,2016,8,"$210,000","$217,600"
723 REGENT AVE W,9005457500,OS-ONE STOREY,2016,6,"$215,000","$223,600"
110 ROSSEAU AVE W,9000789000,OS-ONE STOREY,2016,4,"$140,000","$146,200"
110 ROSSEAU AVE W,9000789000,OS-ONE STOREY,2016,10,"$217,000","$224,200"
113 ROSSEAU AVE W,9000897000,OH-ONE & 1/2 STOREY,2017,2,"$170,500","$174,800"
310 ROSSEAU AVE W,9000823000,OS-ONE STOREY,2017,8,"$186,400","$188,800"
330 ROSSEAU AVE W,9000819500,O3-ONE & 3/4 STOREY,2018,3,"$183,000","$183,000"
530 ROSSEAU AVE W,9005341500,OS-ONE STOREY,2017,1,"$242,000","$248,500"
716 ROSSEAU AVE W,9005353000,OS-ONE STOREY,2016,2,"$255,000","$267,200"
722 ROSSEAU AVE W,9005372500,OS-ONE STOREY,2017,7,"$265,650","$269,600"
310 VICTORIA AVE W,9000368500,OH-ONE & 1/2 STOREY,2017,10,"$147,500","$148,800"
311 VICTORIA AVE W,9000573500,OS-ONE STOREY,2016,5,"$146,500","$152,700"
328 VICTORIA AVE W,9000365500,OH-ONE & 1/2 STOREY,2016,7,"$239,900","$249,000"
331 VICTORIA AVE W,9000577500,OS-ONE STOREY,2016,12,"$145,000","$149,200"
337 VICTORIA AVE W,9000578500,OS-ONE STOREY,2017,9,"$140,000","$141,500"
343 VICTORIA AVE W,9010473645,TS-TWO STOREY,2017,2,"$288,662.70","$295,900"
345 VICTORIA AVE W,9010473640,OH-ONE & 1/2 STOREY,2016,2,"$195,000","$204,400"
401 VICTORIA AVE W,9010206100,OS-ONE STOREY,2016,8,"$274,000","$283,900"
409 VICTORIA AVE W,9000594500,OH-ONE & 1/2 STOREY,2017,8,"$240,000","$243,100"
412 VICTORIA AVE W,9000345500,OS-ONE STOREY,2016,12,"$235,400","$242,200"
429 VICTORIA AVE W,9000598000,OS-ONE STOREY,2018,1,"$244,000","$245,000"
441 VICTORIA AVE W,9000600000,OS-ONE STOREY,2017,12,"$264,900","$266,500"
516 VICTORIA AVE W,9005485500,OS-ONE STOREY,2016,1,"$230,000","$241,500"
524 VICTORIA AVE W,9005484000,OS-ONE STOREY,2017,10,"$222,500","$224,500"
528 VICTORIA AVE W,9005483500,OS-ONE STOREY,2016,4,"$248,000","$258,900"
540 VICTORIA AVE W,9005481500,OS-ONE STOREY,2017,12,"$274,900","$276,500"
552 VICTORIA AVE W,9005473000,OS-ONE STOREY,2017,7,"$268,500","$272,500"
123 WHITTIER AVE W,9001089000,OH-ONE & 1/2 STOREY,2016,8,"$245,000","$253,800"
218 WHITTIER AVE W,9001003000,OS-ONE STOREY,2017,2,"$250,000","$256,300"
223 WHITTIER AVE W,9001080000,OS-ONE STOREY,2017,6,"$274,000","$278,700"
416 WHITTIER AVE W,9001040500,OH-ONE & 1/2 STOREY,2017,10,"$235,000","$237,100"
417 WHITTIER AVE W,9001048000,OH-ONE & 1/2 STOREY,2016,8,"$238,000","$246,600"
440 WHITTIER AVE W,9001035500,OS-ONE STOREY,2016,9,"$255,000","$263,700"
314 WINONA ST,9000378000,OH-ONE & 1/2 STOREY,2016,9,"$254,900","$263,600"
611 WINONA ST,9000802500,OS-ONE STOREY,2017,1,"$162,500","$166,900"
710 WINONA ST,9000889000,OS-ONE STOREY,2016,8,"$130,000","$134,700"
807 WINONA ST,9001006500,OS-ONE STOREY,2016,11,"$226,000","$233,000"
808 WINONA ST,9001002000,OS-ONE STOREY,2018,3,"$220,000","$220,000"
907 WINONA ST,9001063000,OS-ONE STOREY,2016,6,"$182,000","$189,300"
907 WINONA ST,9001063000,OS-ONE STOREY,2017,6,"$190,000","$193,200"
908 WINONA ST,9010294200,OS-ONE STOREY,2016,7,"$170,000","$176,500"
909 WINONA ST,9010473655,BL-BI-LEVEL,2016,8,"$294,500","$305,100"
912 WINONA ST,9001081000,OS-ONE STOREY,2017,6,"$216,900","$220,600"
121 YALE AVE W,9000667500,OS-ONE STOREY,2017,9,"$232,000","$234,600"
226 YALE AVE W,9000565500,OS-ONE STOREY,2016,1,"$142,500","$149,600"
308 YALE AVE W,9000590500,OS-ONE STOREY,2017,12,"$185,000","$186,100"
313 YALE AVE W,9000633000,OS-ONE STOREY,2016,1,"$173,000","$181,700"
317 YALE AVE W,9000634000,OS-ONE STOREY,2016,7,"$205,000","$212,800"
339 YALE AVE W,9000638000,OS-ONE STOREY,2016,7,"$172,000","$178,500"
400 YALE AVE W,9000611500,OS-ONE STOREY,2018,1,"$290,000","$291,200"
407 YALE AVE W,9000614000,OS-ONE STOREY,2016,9,"$174,900","$180,800"
413 YALE AVE W,9010474045,OH-ONE & 1/2 STOREY,2017,10,"$194,000","$195,700"
425 YALE AVE W,9000617500,OS-ONE STOREY,2017,10,"$236,000","$238,100"
438 YALE AVE W,9000605000,OH-ONE & 1/2 STOREY,2017,8,"$206,000","$208,700"
450 YALE AVE W,9000603000,OS-ONE STOREY,2017,6,"$269,000","$273,600"
518 YALE AVE W,9005428000,OS-ONE STOREY,2017,8,"$158,000","$160,100"
525 YALE AVE W,9005405000,OS-ONE STOREY,2016,11,"$232,500","$239,700"
539 YALE AVE W,9005407000,OS-ONE STOREY,2017,1,"$210,000","$215,700"
544 YALE AVE W,9005441000,OS-ONE STOREY,2018,3,"$213,000","$213,000"
548 YALE AVE W,9005440500,OS-ONE STOREY,2017,8,"$237,500","$240,600"
553 YALE AVE W,9005388000,OS-ONE STOREY,2016,7,"$225,000","$233,600"
557 YALE AVE W,9005388500,OS-ONE STOREY,2016,8,"$241,000","$249,700"
564 YALE AVE W,9005438500,OS-ONE STOREY,2016,12,"$219,900","$226,300"
806 DAY ST,9000975400,OS-ONE STOREY,2016,9,"$275,000","$284,400"
810 DAY ST,9000976000,OS-ONE STOREY,2018,1,"$275,900","$277,000"
115 HARVARD AVE E,9000973000,OS-ONE STOREY,2017,10,"$234,500","$236,600"
427 HARVARD AVE E,9000960000,OS-ONE STOREY,2016,1,"$215,000","$225,800"
506 HARVARD AVE E,9000922500,O3-ONE & 3/4 STOREY,2016,1,"$214,900","$225,600"
506 HARVARD AVE E,9000922500,O3-ONE & 3/4 STOREY,2018,3,"$214,000","$214,000"
535 HARVARD AVE E,9000937500,OS-ONE STOREY,2016,11,"$240,000","$247,400"
540 HARVARD AVE E,9000930000,OS-ONE STOREY,2017,11,"$285,000","$287,300"
554 HARVARD AVE E,9000912800,OS-ONE STOREY,2016,10,"$235,000","$242,800"
556 HARVARD AVE E,9000912600,OS-ONE STOREY,2016,10,"$252,000","$260,300"
2 KERN DR,9000769500,OH-ONE & 1/2 STOREY,2016,11,"$247,000","$254,700"
10 KERN DR,9000773500,OS-ONE STOREY,2017,11,"$280,500","$282,700"
14 KERN DR,9000764500,FL-4 LEVEL SPLIT,2016,1,"$260,000","$273,000"
24 KERN DR,9000760000,O3-ONE & 3/4 STOREY,2016,7,"$244,000","$253,300"
302 LEOLA ST,9000462500,OS-ONE STOREY,2017,11,"$252,500","$254,500"
802 LEOLA ST,9000944000,OH-ONE & 1/2 STOREY,2016,3,"$180,000","$188,300"
803 LEOLA ST,9010262200,OH-ONE & 1/2 STOREY,2016,5,"$186,800","$194,600"
810 LEOLA ST,9000946000,OS-ONE STOREY,2016,3,"$217,500","$227,500"
24 PARK CIR,9000687000,OS-ONE STOREY,2016,7,"$217,000","$225,200"
429 RAVELSTON AVE E,9000751000,OH-ONE & 1/2 STOREY,2016,8,"$189,000","$195,800"
431 RAVELSTON AVE E,9000750500,OS-ONE STOREY,2017,8,"$166,500","$168,700"
516 RAVELSTON AVE E,9000725000,OS-ONE STOREY,2016,11,"$130,000","$134,000"
538 RAVELSTON AVE E,9000730000,OS-ONE STOREY,2017,2,"$235,000","$240,900"
205 REGENT AVE E,9010207100,OH-ONE & 1/2 STOREY,2016,3,"$264,900","$277,100"
221 REGENT AVE E,9000420500,OS-ONE STOREY,2017,8,"$170,000","$172,200"
333 REGENT AVE E,9000431000,OS-ONE STOREY,2016,2,"$190,000","$199,100"
401 REGENT AVE E,9000446500,OH-ONE & 1/2 STOREY,2017,8,"$231,000","$234,000"
413 REGENT AVE E,9000444000,OH-ONE & 1/2 STOREY,2016,9,"$298,000","$308,100"
541 REGENT AVE E,9000454500,OS-ONE STOREY,2017,7,"$252,000","$255,800"
561 REGENT AVE E,9000451600,TS-TWO STOREY,2016,9,"$220,000","$227,500"
602 ROANOKE ST,9000753000,OS-ONE STOREY,2016,9,"$206,000","$213,000"
506 ROSSEAU AVE E,9000742500,OH-ONE & 1/2 STOREY,2017,8,"$179,000","$181,300"
508 ROSSEAU AVE E,9000743000,OS-ONE STOREY,2016,9,"$238,000","$246,100"
509 ROSSEAU AVE E,9000918800,BL-BI-LEVEL,2017,8,"$243,500","$246,700"
125 VICTORIA AVE E,9000536500,OH-ONE & 1/2 STOREY,2016,1,"$257,000","$269,900"
127 VICTORIA AVE E,9000536000,O3-ONE & 3/4 STOREY,2017,6,"$205,000","$208,500"
128 VICTORIA AVE E,9000418000,OS-ONE STOREY,2016,6,"$193,000","$200,700"
129 VICTORIA AVE E,9000535500,OH-ONE & 1/2 STOREY,2016,8,"$205,000","$212,400"
213 VICTORIA AVE E,9010473860,BL-BI-LEVEL,2016,10,"$260,000","$268,600"
228 VICTORIA AVE E,9000429500,OH-ONE & 1/2 STOREY,2016,9,"$206,000","$213,000"
319 VICTORIA AVE E,9000512500,TH-TWO & 1/2 STOREY,2017,8,"$245,000","$248,200"
320 VICTORIA AVE E,9000439000,OH-ONE & 1/2 STOREY,2017,8,"$223,000","$225,900"
400 VICTORIA AVE E,9000447000,OH-ONE & 1/2 STOREY,2016,6,"$225,000","$234,000"
401 VICTORIA AVE E,9000503000,OS-ONE STOREY,2016,8,"$160,000","$165,800"
408 VICTORIA AVE E,9000448500,OH-ONE & 1/2 STOREY,2016,7,"$225,000","$233,600"
420 VICTORIA AVE E,9000450500,OS-ONE STOREY,2016,6,"$240,000","$249,600"
507 VICTORIA AVE E,9000484000,OS-ONE STOREY,2016,11,"$255,000","$262,900"
529 VICTORIA AVE E,9000479700,OS-ONE STOREY,2016,8,"$265,000","$274,500"
539 VICTORIA AVE E,9000478000,OS-ONE STOREY,2017,3,"$281,007.70","$287,500"
558 VICTORIA AVE E,9000474000,OS-ONE STOREY,2017,8,"$277,000","$280,600"
120 WHITTIER AVE E,9000979500,OS-ONE STOREY,2017,8,"$205,000","$207,700"
139 WHITTIER AVE E,9001098500,OS-ONE STOREY,2017,7,"$238,000","$241,600"
411 WHITTIER AVE E,9001121500,OS-ONE STOREY,2016,7,"$131,000","$136,000"
429 WHITTIER AVE E,9001117000,OH-ONE & 1/2 STOREY,2017,6,"$185,000","$188,100"
500 WHITTIER AVE E,9000946500,OS-ONE STOREY,2016,10,"$191,000","$197,300"
513 WHITTIER AVE E,9001146500,OS-ONE STOREY,2016,12,"$207,000","$213,000"
523 WHITTIER AVE E,9001144500,OH-ONE & 1/2 STOREY,2017,11,"$146,000","$147,200"
544 WHITTIER AVE E,9000953500,OS-ONE STOREY,2017,7,"$220,000","$223,300"
202 YALE AVE E,9000529500,OS-ONE STOREY,2017,7,"$199,000","$202,000"
400 YALE AVE E,9000503500,OS-ONE STOREY,2016,1,"$175,000","$183,800"
406 YALE AVE E,9010421400,OH-ONE & 1/2 STOREY,2017,4,"$199,900","$204,100"
511 YALE AVE E,9000719600,OS-ONE STOREY,2016,2,"$230,000","$241,000"
519 YALE AVE E,9000718100,OS-ONE STOREY,2017,6,"$182,000","$185,100"
529 YALE AVE E,9000716000,OS-ONE STOREY,2017,7,"$300,000","$304,500"
5 BERWYN BAY,9005702000,OS-ONE STOREY,2017,2,"$286,000","$293,200"
9 BERWYN BAY,9005703000,TL-3 LEVEL SPLIT,2016,9,"$230,000","$237,800"
17 BERWYN BAY,9005705000,TL-3 LEVEL SPLIT,2016,11,"$318,000","$327,900"
19 BERWYN BAY,9005705500,OS-ONE STOREY,2017,6,"$260,000","$264,400"
34 BERWYN BAY,9005773000,OS-ONE STOREY,2017,9,"$270,000","$273,000"
4 BLUERIDGE BAY,9005820500,OS-ONE STOREY,2017,7,"$240,000","$243,600"
5 BLUERIDGE BAY,9005798500,OS-ONE STOREY,2017,11,"$305,000","$307,400"
49 BLUERIDGE BAY,9005812000,TL-3 LEVEL SPLIT,2016,8,"$246,000","$254,900"
1204 BOND ST,9010198600,OS-ONE STOREY,2017,6,"$247,900","$252,100"
53 BREWSTER BAY,9005698500,OS-ONE STOREY,2017,9,"$295,000","$298,200"
705 BREWSTER ST,9005588000,OS-ONE STOREY,2016,12,"$260,000","$267,500"
707 BREWSTER ST,9005587500,OS-ONE STOREY,2016,2,"$220,000","$230,600"
807 BREWSTER ST,9005585000,OS-ONE STOREY,2016,8,"$254,900","$264,100"
16 BURNABY BAY,9005733500,OS-ONE STOREY,2017,6,"$254,900","$259,200"
47 BURNABY BAY,9005688500,OS-ONE STOREY,2017,10,"$298,500","$301,200"
54 BURNABY BAY,9005731500,OS-ONE STOREY,2016,12,"$257,900","$265,400"
55 BURNABY BAY,9005749000,OS-ONE STOREY,2017,12,"$230,000","$231,400"
8 CLOVERDALE CRES,9005633500,OS-ONE STOREY,2017,11,"$252,000","$254,000"
12 CLOVERDALE CRES,9005634500,OS-ONE STOREY,2017,7,"$257,500","$261,400"
35 CLOVERDALE CRES,9005675000,OS-ONE STOREY,2017,12,"$226,000","$227,400"
48 CLOVERDALE CRES,9005643500,OS-ONE STOREY,2016,7,"$260,000","$269,900"
50 CLOVERDALE CRES,9005644000,OS-ONE STOREY,2017,6,"$247,500","$251,700"
1005 DAY ST,9004371500,OS-ONE STOREY,2016,9,"$250,000","$258,500"
207 DOWLING AVE W,9004738700,TS-TWO STOREY,2017,5,"$214,000","$218,100"
211 DOWLING AVE W,9004738000,TS-TWO STOREY,2017,1,"$180,000","$184,900"
221 DOWLING AVE W,9004736200,TS-TWO STOREY,2017,9,"$209,000","$211,300"
112 EDWARD AVE W,9004645000,OS-ONE STOREY,2016,6,"$293,200","$304,900"
120 EDWARD AVE W,9004643500,OS-ONE STOREY,2017,5,"$272,000","$277,200"
210 EDWARD AVE W,9004657500,OS-ONE STOREY,2017,7,"$290,000","$294,400"
220 EDWARD AVE W,9004656000,OS-ONE STOREY,2017,4,"$236,000","$241,000"
300 EDWARD AVE W,9004674500,OS-ONE STOREY,2016,5,"$247,000","$257,400"
329 EDWARD AVE W,9004694200,OS-ONE STOREY,2016,6,"$270,000","$280,800"
338 EDWARD AVE W,9004669000,TL-3 LEVEL SPLIT,2017,7,"$289,900","$294,200"
401 EDWARD AVE W,9005896000,TL-3 LEVEL SPLIT,2016,10,"$235,000","$242,800"
459 EDWARD AVE W,9005879000,TL-3 LEVEL SPLIT,2017,7,"$279,500","$283,700"
107 HAROLD AVE W,9004406000,OS-ONE STOREY,2016,3,"$187,500","$196,100"
119 HAROLD AVE W,9004404000,OS-ONE STOREY,2017,8,"$188,000","$190,400"
126 HAROLD AVE W,9004360500,OS-ONE STOREY,2016,10,"$236,000","$243,800"
201 HAROLD AVE W,9004395000,OS-ONE STOREY,2017,1,"$225,000","$231,100"
